gene	p_ebm	n_pep	abun	l2fc	color
0610009B22Rik	1.4955823854000037e-5	1	171.0931629677	-0.7894076295631205	#FFCCCC
0610012G03Rik	0.03277561463981175	2	96.717072127	0.34291775366195987	#CCCCFF
2210016F16Rik	9.525247495395015e-8	4	221.7179096468	-0.7936926868510087	#BB1111
2310009B15Rik	0.010399944064276766	3	366.6304948493	0.23802872458043411	#CCCCFF
2310022A10Rik	0.012879237296839246	8	1599.5068859196	0.23892032444230332	#CCCCFF
2410002F23Rik	0.0015255986749305908	6	218.2249024322	-0.35886597928359265	#FFCCCC
2410004B18Rik	4.0910518640345305e-4	1	34.6263646297	-0.6507527763513525	#FFCCCC
2700097O09Rik	3.9900961286980076e-7	3	218.8522053615	-0.44739379154710707	#BB1111
2900026A02Rik	0.017207284920502247	4	170.8523542016	0.35325847171594005	#CCCCFF
4930522L14Rik	0.19348363486415304	2	146.69600169839998	0.001833369775436626	#C9C9C9
5031439G07Rik	5.868157773047083e-6	8	318.5618596348	-0.6728829113596725	#FFCCCC
8030462N17Rik	0.019608106515860868	1	135.1711821286	-0.58348478221242694	#FFCCCC
8030474K03Rik	0.052209649058242186	6	292.977076938	-0.2139093483450531	#C9C9C9
A2m	0.029157265577372745	1	94.9008598882	1.08981723751965	#CCCCFF
A430033K04Rik	0.12634401698825667	2	110.1614128692	0.19386799365352597	#C9C9C9
A4galt	8.455706737765675e-4	1	30.0657168871	-0.42939703985164424	#FFCCCC
Aaas	7.295213454818455e-5	3	242.8121438713	0.31872520432059337	#CCCCFF
Aacs	3.2155929008839167e-9	6	522.2354728743	-1.3624761302234845	#BB1111
Aagab	5.974400736603585e-6	4	165.6599784597	-1.1854192144578906	#FFCCCC
Aak1	0.31245593273164773	13	1067.4652671093002	-0.08710039215984107	#C9C9C9
Aamdc	2.255459978303944e-6	4	294.86836368580003	-1.044591444603925	#BB1111
Aamp	2.4240890399585166e-7	6	467.9405935471	-1.1172621818082349	#BB1111
Aar2	0.019916302241449104	5	245.63206141999999	-0.21917625603243757	#FFCCCC
Aars1	1.4394473487673823e-7	7	710.824486262	-1.2513935523419502	#BB1111
Aars2	0.0017271192426786654	6	491.2261125998	0.3205636190208792	#CCCCFF
Aarsd1	1.2707900174286041e-7	4	474.72766512630005	-1.6022558044838597	#BB1111
Aasdhppt	5.364265972226482e-7	4	680.6076264607001	-0.7096226185841887	#BB1111
Aatf	0.01592901739501623	6	753.8329122215	0.20171210912926157	#CCCCFF
Aatk	0.37847294757484257	1	213.5139472648	-0.05866376754861205	#C9C9C9
Abat	1.9081223499815424e-4	6	665.4340253285	0.45048043685754674	#CCCCFF
Abca2	5.022079878243359e-5	6	401.5969050051	0.35999210152971617	#CCCCFF
Abca3	0.001638221403739878	7	745.2062202161	0.21963140102043682	#CCCCFF
Abca5	0.05322215052417833	3	133.3292008553	-0.06352359119191178	#C9C9C9
Abca7	2.4955004411812618e-5	5	402.3221786593	0.5149506690543936	#CCCCFF
Abcb10	0.006410966327585549	5	582.685401788	0.32154565960326303	#CCCCFF
Abcb1a	0.001971641436898467	3	115.6442117922	0.35451983586912483	#CCCCFF
Abcb1b	3.1802374036065365e-6	7	857.0271479136	0.16301831556395247	#1111BB
Abcb6	3.063836937368528e-5	7	612.0441779948	0.4413317721945708	#CCCCFF
Abcb7	0.005607826263571858	5	559.1391194883	0.2667023020976518	#CCCCFF
Abcb8	0.0011523744871102788	7	665.9540711878	0.3291944603812429	#CCCCFF
Abcc1	0.582428916298995	3	185.2030853835	-0.07416359582842691	#C9C9C9
Abcc10	0.006234222890932496	3	148.4807628611	0.36359311452313325	#CCCCFF
Abcc3	0.0010189314232026494	6	1006.3192570678999	0.2812125573850978	#CCCCFF
Abcc5	7.217007587881784e-4	1	63.4996394662	0.6007282170082727	#CCCCFF
Abcd1	8.466935323172021e-4	6	401.8602297418	0.32347379661641107	#CCCCFF
Abcd3	0.002387124990863834	7	426.2839391689	0.29335804197024906	#CCCCFF
Abcd4	0.051600659958901396	2	49.5051317716	0.16648358248871598	#C9C9C9
Abce1	3.2761512109653667e-6	4	203.7137007786	-0.92610672693947	#BB1111
Abcf1	2.897728765667407e-4	7	477.0427841548	-0.3830824135501751	#FFCCCC
Abcf2	1.0363788572822915e-4	5	457.8513181204	-0.48674700563639506	#FFCCCC
Abcf3	1.1380533388471859e-7	5	285.6983663539	-1.074084206385226	#BB1111
Abcg2	0.0011247320876735317	5	408.3861546901	0.4500739689111705	#CCCCFF
Abhd1	2.8919684497265985e-4	6	496.8283238175	0.49417188681708735	#CCCCFF
Abhd10	0.002883862905670521	5	379.0106607349	0.44285798908083823	#CCCCFF
Abhd11	0.14924149388618102	3	374.298692932	0.20673640313161123	#C9C9C9
Abhd12	0.00909481710179218	6	839.9073661911	0.24440089595496697	#CCCCFF
Abhd13	8.172792022016147e-6	2	43.216097205400004	-0.7579674914908183	#FFCCCC
Abhd14a	3.75044240009497e-7	4	173.4907769159	-0.9172733702207381	#BB1111
Abhd14b	2.1246508240509457e-6	3	235.4101813866	-1.1555031446068398	#BB1111
Abhd15	5.426459409470673e-6	3	294.9572665083	0.43274059067962484	#1111BB
Abhd16a	2.3317834517579933e-4	5	304.1688922538	0.3246577812608317	#CCCCFF
Abhd17a	0.0016540725142408833	3	331.3854006802	0.03637270060852534	#CCCCFF
Abhd17b	9.674155547124711e-6	3	196.2132866417	0.5499578493127014	#CCCCFF
Abhd17c	7.301406984179987e-5	1	67.8538623153	-1.4019150940726255	#FFCCCC
Abhd5	0.4448446792595655	2	211.2910026431	-0.0619206469311767	#C9C9C9
Abhd6	3.846770832165579e-5	3	300.4488787395	0.5911676148455844	#CCCCFF
Abhd8	9.200961053193471e-5	1	27.9247366018	-1.0488024745181057	#FFCCCC
Abi1	6.895646375435504e-6	6	439.7911457293	-0.5868257486571975	#FFCCCC
Abi2	2.1055000204111014e-5	6	204.0922757825	-0.7014165522522032	#FFCCCC
Abitram	1.6063960171641017e-6	6	411.01149523099997	-0.9767243374741142	#BB1111
Abl1	0.03487481610641889	5	336.556709426	-0.20941263556018233	#FFCCCC
Abl2	9.536721603395842e-8	6	567.3427221274	-0.7138086709897193	#BB1111
Ablim1	0.031333034290682106	6	332.7804117768	-0.10208699057753738	#FFCCCC
Abr	1.5352867818672221e-7	7	865.8836789323	-0.883865971034138	#BB1111
Abraxas1	0.008118507780816877	7	698.4401107065	0.2919337022831784	#CCCCFF
Abraxas2	1.3166734928533895e-6	5	263.8755184857	-0.7710829276100261	#BB1111
Abt1	3.3458036565282276e-4	4	342.2070710368	0.2849681480068769	#CCCCFF
Abtb1	0.24683769211653359	3	125.7765899309	-0.14751142839820572	#C9C9C9
Acaa1a	0.0010063793100416666	6	368.754842718	0.27463763928736395	#CCCCFF
Acaa2	0.00021491179633495891	7	1049.6535062231	0.42880681195204573	#CCCCFF
Acaca	1.8951263573056863e-7	4	309.14542143	-1.0353605844260543	#BB1111
Acacb	4.259768711697419e-7	6	657.338853581	-0.8206871736600203	#BB1111
Acad10	7.011606795349468e-4	7	390.6500029689	0.36835776113858654	#CCCCFF
Acad11	0.02293720348391539	5	380.4796293496	0.21633274082971185	#CCCCFF
Acad12	0.1729278921166288	2	121.6097846957	0.19704721448418175	#C9C9C9
Acad8	3.56162668817391e-4	3	200.63742588579998	0.40443038979349927	#CCCCFF
Acad9	0.007111921796764848	8	1349.660341105	0.31817320455342996	#CCCCFF
Acadl	0.0017440110038810421	8	1340.8909182585	0.3244272148376887	#CCCCFF
Acadm	0.003656012334377155	4	469.1117607369	0.4669364718221322	#CCCCFF
Acads	5.192942571818229e-5	5	1349.5164882812	0.4468412830234062	#CCCCFF
Acadsb	5.46183363892888e-6	6	474.092238952	0.5763385366230346	#1111BB
Acadvl	0.003791915409157971	5	838.0535699529	0.3453765182421923	#CCCCFF
Acan	0.0014306241438401264	1	18.8166315422	-1.3322717215694655	#FFCCCC
Acap2	2.3815466578222998e-7	6	560.7864985298	-1.1462151065432542	#BB1111
Acap3	1.2475793126013147e-6	2	197.0816772387	-0.9724972195963922	#BB1111
Acat1	6.0174221705701856e-5	6	490.3203589302	0.4033748092183427	#CCCCFF
Acat2	5.719741636930454e-7	4	145.7986830268	-1.5625377290380573	#BB1111
Acbd3	0.014866483310148974	7	867.0719992206	-0.23245259716500885	#FFCCCC
Acbd4	5.0580659945038166e-5	5	486.7106371076	0.6132095591031872	#CCCCFF
Acbd5	0.0014182471124946367	8	834.6839470925	0.4053247190478542	#CCCCFF
Acbd6	6.512014822196472e-7	5	327.296255092	-1.2979261862451472	#BB1111
Accs	2.900657452679284e-7	2	77.7703253271	-1.0339323861936973	#BB1111
Accsl	0.005007718751924951	2	102.5917089708	0.39070105692419654	#CCCCFF
Acd	0.6142820840769316	3	179.2541563542	-0.08440696264844412	#C9C9C9
Ace	5.803695445087759e-5	5	225.5371614745	0.5981928922495802	#CCCCFF
Ache	0.0015075751416191892	1	84.5271204111	0.4701410609562394	#CCCCFF
Acin1	0.004084483891336256	8	462.3958889703	0.31989746636509714	#CCCCFF
Acly	5.19078478419465e-8	7	475.1233313808	-1.2917136129717801	#BB1111
Aco1	8.78165356693777e-9	6	455.7914445229	-1.2829819898215373	#BB1111
Aco2	0.0062288072846345775	5	1245.286942809	0.35091471045224515	#CCCCFF
Acot11	7.89145319909583e-6	6	425.49200818189996	-1.0810158385379705	#FFCCCC
Acot13	8.071212805186113e-4	5	956.7713950872	0.3618526670652182	#CCCCFF
Acot2	0.001821585694523235	6	639.3473925167	0.34744818268577066	#CCCCFF
Acot7	1.1840614212838398e-8	9	741.7843657587	-1.0444608603775736	#BB1111
Acot8	5.500112014324382e-4	5	391.5013125749	0.31487519515039974	#CCCCFF
Acot9	5.271688156736752e-5	10	1051.7535338034	0.5364789600627538	#CCCCFF
Acox1	0.06830369209627257	4	246.003449059	0.1968035118587276	#C9C9C9
Acox3	0.010415788532566602	1	174.5859802231	0.36264506920492406	#CCCCFF
Acp1	8.26230730631437e-9	8	950.2486418131	-1.241867634125454	#BB1111
Acp2	1.3840392052883322e-4	3	111.52563181800001	0.6033639320863636	#CCCCFF
Acp6	0.1464446676389273	3	517.2036854369	0.19141836037430096	#C9C9C9
Acsf3	0.0024899192797191157	5	438.78687710779997	0.39615834435177144	#CCCCFF
Acsl1	0.08215685535861163	5	549.5131721608	0.18299744817846383	#C9C9C9
Acsl3	5.466936172299794e-4	6	687.3001744544	0.6030688498994811	#CCCCFF
Acsl4	0.0012854788958344043	5	943.4480264398001	0.37620830362118546	#CCCCFF
Acsl5	3.9445412614926256e-4	5	633.3788280166	0.5306311169134003	#CCCCFF
Acsl6	1.504401509043948e-4	4	237.2618749102	0.44364530697516624	#CCCCFF
Acss2	2.6904180580687015e-7	6	461.61938646960004	-1.2474935107200145	#BB1111
Acta2	0.31498236666380114	11	963.1380755076	-0.020291366574533943	#C9C9C9
Actbl2	0.6355794845734445	5	401.5836490293	0.10897186947618379	#C9C9C9
Actg1	0.22228732848778004	9	772.4574921084	0.030105933777476418	#C9C9C9
Actl6a	0.032726839892943484	6	894.9471000699	0.19886069106149346	#CCCCFF
Actl6b	0.1494186196394034	5	356.7143963544	0.05461566359938829	#C9C9C9
Actn1	0.005416043969315222	8	957.8887477456	0.16860023078272612	#CCCCFF
Actn2	1.5141773192226859e-5	5	877.7792042257	-0.05809087736800363	#FFCCCC
Actn3	0.053566760886833584	1	44.143185851	0.14860098253902662	#C9C9C9
Actn4	0.026685027317868718	12	1545.0019724731	0.16098398435390585	#CCCCFF
Actr10	4.799879829448417e-9	7	730.2430929189	-0.5741860695042317	#BB1111
Actr1a	1.5148150857603677e-7	5	651.5116331134	-0.7024720751197111	#BB1111
Actr1b	8.68216070026374e-6	5	364.1307403206	-0.8970213906218779	#FFCCCC
Actr2	6.029462630720089e-4	6	354.7845499442	-0.40417777045518904	#FFCCCC
Actr3	0.025626822483760255	7	549.3946338354	-0.210855924552499	#FFCCCC
Actr3b	0.12134897836274937	6	476.517057457	-0.12350751486059378	#C9C9C9
Actr5	0.8455425669641439	4	248.983413533	-0.04547286601378159	#C9C9C9
Actr6	0.7094235645583085	7	485.7174479097	-0.03682629617685808	#C9C9C9
Actr8	0.622692077914239	5	666.4496471381	0.03584715576935111	#C9C9C9
Acvr1	9.229749901019901e-7	3	181.6164933035	0.6657698997278808	#1111BB
Acvr1b	2.7148662780605646e-7	4	408.5196862304	0.6220706456882685	#1111BB
Acvr2a	7.902423772302882e-7	4	514.7478381613	0.6708676532280031	#1111BB
Acy1	3.844134104304187e-8	6	823.2457637289999	-1.3365039685381885	#BB1111
Acyp1	2.0857076118730356e-8	4	701.8706661566999	-1.3150137244622078	#BB1111
Acyp2	9.624850394663834e-8	5	220.6539269808	-0.9785581537174758	#BB1111
Ada	2.7590737491782966e-8	5	302.0865820172	-1.090230861253874	#BB1111
Adam10	2.4116112181762e-4	5	333.1693516706	0.535080431583275	#CCCCFF
Adam12	1.9239579815325187e-4	3	355.2275949398	0.4660069729330896	#CCCCFF
Adam15	0.3930065472096041	2	60.3398009731	0.017730785689577068	#C9C9C9
Adam17	5.887815436550975e-5	5	1176.2987441476	0.4214454522504594	#CCCCFF
Adam19	0.0011996504927745792	4	314.9882378432	0.35273277200559056	#CCCCFF
Adam22	9.536205814676954e-5	5	709.8064514550999	0.5830523877381368	#CCCCFF
Adam23	0.0058349611903350295	4	242.57962372469999	0.2290057738575557	#CCCCFF
Adam9	0.157576476883165	5	424.94738528209996	0.11917510792665804	#C9C9C9
Adamts4	6.60264091351978e-6	6	585.8651220071	0.6055944041665257	#CCCCFF
Adap1	9.186386517331287e-5	4	267.1066448569	-0.6226536831634072	#FFCCCC
Adar	0.001977862525552216	6	675.9303092761	0.26846834298717837	#CCCCFF
Adarb1	3.943094381742554e-4	5	631.4209534407	0.3706939221933828	#CCCCFF
Adat1	4.246292751768516e-10	4	359.0724596907	-0.7536561646045159	#BB1111
Adat2	3.0655132524709454e-7	4	434.9987780162	-1.327984316773215	#BB1111
Adat3	1.7214774042386754e-7	6	255.2669688246	-0.9578185686241145	#BB1111
Adck1	0.0016629557989534145	2	94.9050067688	0.4067838884100837	#CCCCFF
Adck2	3.462679522812199e-5	6	523.5689015172	0.4745349336911132	#CCCCFF
Adck5	2.578310719882827e-4	3	208.9228268351	0.5078622300889083	#CCCCFF
Adcy6	0.006965388340572659	8	624.5591761854	0.32267208309202317	#CCCCFF
Adcy9	0.08725470119537289	1	132.0486056231	0.2256319915447826	#C9C9C9
Adcyap1r1	0.04412375559376887	4	457.9593244156	0.2338194783823866	#CCCCFF
Add1	0.03782464346036509	10	1280.9124123596	-0.19287270513185548	#FFCCCC
Add3	0.021830963646057185	7	847.5514012614	-0.17941077707839323	#FFCCCC
Adgra3	0.15682621618527579	2	87.0424619945	0.15014908941208643	#C9C9C9
Adgrl1	0.0011171936254426398	4	191.1281591808	-0.17182817534596795	#FFCCCC
Adgrl2	1.762203154169733e-4	7	330.3906058646	-0.018259500775850375	#FFCCCC
Adgrv1	0.8501376738736042	1	20.8308830563	0.049189166857617296	#C9C9C9
Adh5	3.0450950160643024e-8	7	383.11105079050003	-1.135492525678383	#BB1111
Adi1	1.2231761616474874e-7	5	293.0884997892	-1.3832825168069187	#BB1111
Adipor1	0.009011058401298074	2	136.4343865791	-0.3450466709546979	#FFCCCC
Adk	3.886746748477053e-7	5	203.9815960491	-1.3341191524295963	#BB1111
Adnp	3.1163732632246983e-4	4	460.6771167535	0.3557975074457813	#CCCCFF
Adnp2	0.002183268719853237	4	635.0745217067	0.3028439052168054	#CCCCFF
Ado	2.0188218196770804e-9	6	412.3598202628	-0.890934777129366	#BB1111
Adpgk	3.8712449196861415e-4	6	527.8143456423	0.41516714853065156	#CCCCFF
Adprh	2.575932796579354e-6	6	543.8365987067	-1.1978877122571696	#BB1111
Adprs	6.926194565643484e-8	4	342.2431293914	-1.1452290049164355	#BB1111
Adrbk2	2.8328402684056016e-7	4	131.0103880379	-1.0700733215382803	#BB1111
Adrm1	0.0017205170733172366	4	288.9714527694	-0.5333955302111709	#FFCCCC
Adsl	3.195880441665163e-8	6	456.3039836778	-1.2582094696698238	#BB1111
Adss1	7.935933179521073e-6	2	87.735983777	-0.8269214016010287	#FFCCCC
Adss2	8.007926992787602e-8	6	335.76565085149997	-1.3394354188164894	#BB1111
Aebp1	1.7105733601005346e-11	4	425.6026801203	1.4995494685609803	#1111BB
Aebp2	0.10238254757718439	5	411.4694030522	0.13067670493140177	#C9C9C9
Aen	0.3016107019928404	4	462.6619068896	-0.07969192471534892	#C9C9C9
Afap1	0.009513521621744096	4	173.0272231483	0.21415212837105524	#CCCCFF
Afap1l1	1.1226837471053147e-4	2	79.6992746664	0.686860847661742	#CCCCFF
Afdn	4.857186249736338e-4	7	769.9192701693	-0.3374860883154911	#FFCCCC
Aff1	0.011531850377957878	5	460.7398959601	0.24727910898688443	#CCCCFF
Aff4	0.003964578068845482	5	705.1253078058	0.35270275379722876	#CCCCFF
Afg1l	3.9737308251951256e-4	6	677.4122520379001	0.3590908330343401	#CCCCFF
Afg3l1	2.313210536842243e-4	6	893.267763434	0.2076084735467912	#CCCCFF
Afg3l2	0.0011387254364968486	5	1139.7978710189	0.38767988988611984	#CCCCFF
Aftph	3.6825908146564684e-8	5	531.7529536961999	-1.007134893581049	#BB1111
Ag2	7.908486640556566e-8	3	168.4431532491	-1.1036833157595727	#BB1111
Aga	0.07184787671745411	5	638.0071267379	-0.24821849641628865	#C9C9C9
Agap1	1.9931165033009973e-6	8	968.7151276621	-0.5172365136592345	#BB1111
Agap2	4.1152322143287986e-4	4	345.8615680865	-0.40011459201396543	#FFCCCC
Agap3	2.6217102426454454e-6	7	433.6448141138	-0.6990970690857664	#BB1111
Agfg1	4.057758734859401e-4	4	604.4590739599	-0.4048587673548401	#FFCCCC
Agfg2	4.1358997965219215e-7	6	428.1771268021	-1.3197906704436808	#BB1111
Aggf1	0.04433167315862267	5	484.3443615341	-0.38026343905099586	#FFCCCC
Agk	4.516137845940242e-4	7	1551.3643787353	0.46557730761612715	#CCCCFF
Agl	5.412115308989139e-5	4	160.73256931449998	-0.6893137044794411	#FFCCCC
Ago1	2.1867516927694212e-4	4	128.4966908371	-0.3776408646125263	#FFCCCC
Ago2	0.008174754024471187	8	670.5497211096999	-0.22841869828923872	#FFCCCC
Ago3	4.43406252504107e-4	8	885.6972451956	-0.2737001100471249	#FFCCCC
Agpat1	0.007204244621383773	8	1228.4350967637	0.3202564878703231	#CCCCFF
Agpat2	3.615313987795078e-4	6	270.9023494891	0.3700345690182683	#CCCCFF
Agpat3	0.027665950381311612	4	300.1561340882	0.24338139042722967	#CCCCFF
Agpat4	9.82714843595405e-5	6	1006.641437275	0.4787125538386948	#CCCCFF
Agpat5	4.295818064452195e-5	7	1266.8348020893	0.42027106877065307	#CCCCFF
Agps	0.010749194255427837	7	611.3363384319	0.3016982294126339	#CCCCFF
Agrn	1.4689665791558086e-6	7	518.0639443235	0.6189811387072467	#1111BB
Agtpbp1	2.997426246959145e-5	1	63.9822311281	-0.9011790695510634	#FFCCCC
Ahctf1	9.738848523864875e-4	7	876.7946111279	0.3463220852958369	#CCCCFF
Ahcy	6.3078589180998895e-9	5	781.4020049226	-1.3798823985884665	#BB1111
Ahcyl1	8.452289312371507e-8	7	441.8328810403	-1.0625294703301762	#BB1111
Ahcyl2	4.2352367454167045e-8	8	1016.0078920121	-1.0017153234151792	#BB1111
Ahdc1	9.709345625851137e-5	2	130.8840178778	0.6080936117239197	#CCCCFF
Ahi1	3.315992771890486e-7	5	502.5877955093	-0.9282821119303287	#BB1111
Ahnak	0.21058425296530206	5	678.4603157290001	0.11373722693461422	#C9C9C9
Ahnak2	5.710868206930991e-5	5	446.8810988131	0.6443285868645512	#CCCCFF
Ahsa1	2.7168707927626326e-6	5	333.2400129112	-1.2846426948154057	#BB1111
Ahsa2	0.1329317388693703	2	190.13655328890002	0.16626168237977723	#C9C9C9
Aida	0.4977729196729948	4	324.4538959751	0.11289413200042032	#C9C9C9
Aif1l	0.017553328066136735	2	227.26880140370002	-0.15777849269017968	#FFCCCC
Aifm1	6.905660901394357e-4	5	537.5265920327	0.3898318145111336	#CCCCFF
Aifm2	0.10660457109748926	9	579.0080768992	0.10300604630415323	#C9C9C9
Aim2	9.522332465484254e-5	5	801.4149854247	-0.4270187085467768	#FFCCCC
Aimp1	1.6631155012419713e-5	4	462.18594840360004	-0.6348156653849353	#FFCCCC
Aimp2	1.3838181147308757e-5	4	180.38938749910002	-0.6432414361621036	#FFCCCC
Aip	0.013838998098436405	6	516.3135455005	-0.2671497316413903	#FFCCCC
Ak1	8.108283289787062e-8	4	302.691322334	-1.1432820790434408	#BB1111
Ak2	0.14346983825230977	4	867.8131235843	-0.060769426995601755	#C9C9C9
Ak3	0.0012759849771592638	4	538.8711819865999	0.43196246044074504	#CCCCFF
Ak4	6.372264791210102e-4	6	524.9774675071	0.37716789179298454	#CCCCFF
Ak6	1.3840129702365656e-7	5	360.3583321268	-0.9125006216238396	#BB1111
Akap1	0.0020819369005657886	7	976.4884465456	0.35039274648020213	#CCCCFF
Akap10	8.561127854167984e-5	4	169.250767997	-0.6937473186910861	#FFCCCC
Akap11	0.9137200351823345	7	665.3181326184	-0.011015377547445113	#C9C9C9
Akap12	0.0034683891288133277	6	537.0393132816	-0.3300347693442469	#FFCCCC
Akap13	1.1109313171285313e-5	3	187.9645489067	-0.764951492424387	#FFCCCC
Akap17b	0.012331102972308395	1	28.9962513371	0.41763057220594885	#CCCCFF
Akap5	0.12312032467466758	1	53.1207944009	-0.11206639563315171	#C9C9C9
Akap7	0.23401716927402727	7	628.3435157338	-0.02000571252641203	#C9C9C9
Akap8	0.0014696177880641238	5	502.56371174030005	0.2507614689565024	#CCCCFF
Akap8l	0.0011192190139671131	5	288.9154682142	0.25743556099451687	#CCCCFF
Akap9	0.31917532883973626	9	695.666258775	-0.0536646227873895	#C9C9C9
Akirin2	9.11338116559171e-5	3	294.251756112	-0.582583692526432	#FFCCCC
Akr1a1	1.4908273435620106e-6	3	81.6272658699	-1.1150817134516837	#BB1111
Akr1b1	2.4636454320964748e-8	6	544.1491616331	-1.3204968292258434	#BB1111
Akr1b10	4.7831070737427045e-6	6	373.9544381229	-0.7492129149411484	#BB1111
Akr1b7	2.1657150045515456e-6	6	535.2058356861	-0.8941807987894842	#BB1111
Akr1b8	1.159954124414865e-5	5	396.4690327143	-0.8071517138846745	#FFCCCC
Akr1c12	5.17729926928967e-6	2	186.25889182219998	-1.1600051873163275	#BB1111
Akr1c13	4.440018047326092e-8	7	672.0701066652	-1.1999612177680576	#BB1111
Akr1e2	1.1401931520599065e-7	4	206.9605348585	-1.2758590091506175	#BB1111
Akr7a2	3.057242037947678e-5	5	367.1039773921	-0.6070818002462071	#FFCCCC
Akt1	6.557728678668592e-7	2	112.5101780279	-1.3596157195940286	#BB1111
Akt1s1	9.936002880201123e-7	2	315.83332717679997	-0.942850858152835	#BB1111
Akt2	2.6547815314378936e-9	5	561.9697346215	-1.3102585041256094	#BB1111
Akt3	6.360807499948998e-9	5	595.9055117389	-1.3036504595613927	#BB1111
Aktip	3.658378347265264e-5	3	183.96275490120001	-0.9582358816250975	#FFCCCC
Alad	7.63838417125346e-8	7	315.2242655643	-1.3446146016078855	#BB1111
Alas1	0.0026751535958768995	2	105.98902859969999	0.4676349951435934	#CCCCFF
Aldh16a1	6.073692948034627e-8	5	448.9280663488	-1.2955175573340705	#BB1111
Aldh18a1	7.103521212341355e-4	8	588.0414069535	0.5669538890415218	#CCCCFF
Aldh1b1	0.002050369134120732	7	575.8395055117	0.3780931347298393	#CCCCFF
Aldh1l2	4.8196903580192355e-4	6	973.9824459639	0.49604074778320084	#CCCCFF
Aldh2	0.0016129278110598505	5	821.3156035339	0.4366257814780544	#CCCCFF
Aldh3a2	2.518844156611404e-5	5	375.1631041516	0.5336027264379294	#CCCCFF
Aldh3b1	0.5194599949258221	11	1063.3568072641	-0.0438109456515302	#C9C9C9
Aldh4a1	3.942996240859571e-4	7	655.6672355981	0.3690157456850774	#CCCCFF
Aldh5a1	0.004126507069777357	3	356.3784998047	0.3473326161780233	#CCCCFF
Aldh6a1	2.4298276950814003e-4	3	153.9182421826	0.3698487003492413	#CCCCFF
Aldh7a1	1.1448088982936061e-7	7	614.5654667154	-1.0363554347878032	#BB1111
Aldh9a1	2.6442371634122193e-5	5	531.1604100629	-0.6373822181326547	#FFCCCC
Aldoa	3.534750784092402e-7	4	312.3797452325	-1.2579365739312904	#BB1111
Aldoart1	1.2560208412710704e-7	8	351.0232741766	-1.2492691392313902	#BB1111
Aldoc	9.664160848082723e-6	5	213.4454384618	-0.9937399148790732	#FFCCCC
Alg1	0.0245786734034367	5	1196.7464265431	0.23039511092253467	#CCCCFF
Alg10b	0.02076338966086349	3	558.4476695294	0.2551220568168624	#CCCCFF
Alg11	2.6622654052082444e-4	5	740.3913565109	0.44794259062217473	#CCCCFF
Alg12	0.0019548611306558993	2	332.44326449669995	0.33047377093018215	#CCCCFF
Alg13	3.871141269004232e-5	4	326.3638484917	0.12872953518651797	#CCCCFF
Alg14	0.0015253430201813746	7	412.2699338895	0.3213531074920654	#CCCCFF
Alg2	8.72898510820108e-4	5	662.8697593490999	0.40933068744360646	#CCCCFF
Alg3	0.003339611831544473	3	507.7093426521	0.268789662857118	#CCCCFF
Alg5	0.0022967989548244114	4	505.7092366753	0.49479588046265166	#CCCCFF
Alg6	3.8179891611825063e-4	4	521.7343534173999	0.12215369973664392	#CCCCFF
Alg8	0.0254630813837514	5	482.8352877726	0.2552973538726132	#CCCCFF
Alg9	3.187516925882548e-5	6	597.777362982	0.41121956761689754	#CCCCFF
Alk	0.009983580395507929	6	284.4882377728	0.26891618377328863	#CCCCFF
Alkbh1	0.06710566024970314	5	500.3047793783	0.15379418964439026	#C9C9C9
Alkbh2	0.0374163866872098	3	233.8228900482	-0.17944485198055304	#FFCCCC
Alkbh3	1.9582980188759465e-7	4	161.6431734162	-1.154277622931364	#BB1111
Alkbh4	8.745622872648552e-7	3	140.3929498091	-1.1417383833878525	#BB1111
Alkbh5	5.878776190283212e-4	6	607.321008557	0.2340032154685933	#CCCCFF
Alkbh6	0.0011448051771360047	2	145.4511713811	-0.760586659992766	#FFCCCC
Alkbh7	0.0024033338489478527	5	211.7264839389	0.25088514571034687	#CCCCFF
Alkbh8	8.31640911428918e-7	7	320.5771306242	-0.9441621372061193	#BB1111
Alms1	7.113779783563053e-6	8	465.1974181822	-0.5622328606599576	#FFCCCC
Als2	2.1908319117366033e-4	2	117.06188101309999	-0.6661461131572151	#FFCCCC
Alyref	0.005700443888055254	5	389.979672233	0.33354217428563043	#CCCCFF
Alyref2	0.008931645960554324	4	187.7227782506	0.33324754643091964	#CCCCFF
Amacr	8.574330658991841e-4	5	608.2191990428	0.3224011393220251	#CCCCFF
Ambra1	4.0883334899488425e-4	5	202.5376447529	-0.5397695138328668	#FFCCCC
Amd1	1.7158827064659168e-5	3	475.8759819527	-0.6708265755839485	#FFCCCC
Amdhd2	1.1129597777658706e-8	6	291.3122212726	-1.1227985864429915	#BB1111
Amfr	6.301997449214296e-5	7	380.8101466541	0.4861047745991983	#CCCCFF
Ammecr1	1.4092951148439939e-6	2	175.6108967173	-0.9584888404004751	#BB1111
Ammecr1l	0.0086335659688062	2	132.4717510561	-0.4084201725132539	#FFCCCC
Amn1	1.1592782737625345e-5	3	116.7520264304	-0.6527012848118784	#FFCCCC
Ampd2	8.779612677975674e-8	3	313.9247405261	-1.1565813207550875	#BB1111
Ampd3	2.968441249519084e-8	5	266.860138536	-1.2166152936921406	#BB1111
Amz2	2.185908295157479e-5	4	213.78866793100002	-0.6992492996825852	#FFCCCC
