gene	p_ebm	n_pep	abun	l2fc	color
Fcsk	0.037474674803460804	4	643.181496143	0.17311775106070398	#CCCCFF
Fdft1	0.22351641857827265	6	539.1570395955	0.0019499749011620954	#C9C9C9
Fdps	0.004706294655003913	6	1069.6399024375	0.3450288636836931	#CCCCFF
Fdx1	0.10197045861437215	3	276.6488629694	-0.17489845176380622	#C9C9C9
Fdx2	0.5118276014329227	2	118.23233645159999	-0.03858590552118109	#C9C9C9
Fdxr	0.169403685042017	7	519.8329894198	-0.16045783155717935	#C9C9C9
Fech	0.040594660210929535	6	507.3528583759	-0.1999648593065646	#FFCCCC
Fem1aa	0.0038768205739324072	1	70.7319031377	0.3063232946078241	#CCCCFF
Fem1b	0.5446023365976822	3	266.7954583651	0.008425369694170702	#C9C9C9
Fem1c	0.8535180611112065	3	127.17879626690001	0.004879209068124175	#C9C9C9
Fen1	0.7067525334457407	7	467.7176299712	-0.06630520615893881	#C9C9C9
Fer	0.4943696891173851	5	446.299521385	0.039173417899957805	#C9C9C9
Fermt2	0.5736583405339304	4	725.7437504369	0.07957066110285899	#C9C9C9
Fes	0.7244971138974738	1	55.6144027733	-0.07827167923067309	#C9C9C9
Fetub	2.789533077115593e-4	1	43.6174593072	0.456172292891062	#CCCCFF
Fez2	0.2878905372370206	2	83.9259272847	0.12689899517920844	#C9C9C9
Fgd1	0.7958917484166518	5	406.0407152404	0.003294932036867719	#C9C9C9
Fgd6	0.042284982165722934	4	366.5999804494	-0.07704657411110075	#FFCCCC
Fgf15	0.00685356120480156	1	119.4718572001	-0.25038214254970725	#FFCCCC
Fgfr1	0.8463683342629361	5	586.4991034973	-0.01679590145422628	#C9C9C9
Fgfr1op2	0.16047678463447743	3	150.2183604575	-0.15734392468810232	#C9C9C9
Fggy	0.013708927235583073	5	489.7500414936	0.20951150906494756	#CCCCFF
Fh	0.006733083172737299	5	716.6906735824	-0.198864972428261	#FFCCCC
Fhit	0.4837844720769432	3	206.7706316122	0.06065674317536884	#C9C9C9
Fhl3	0.17778978193449776	5	311.7364745935	0.17106126883815995	#C9C9C9
Fhod1	0.03009029254130459	4	448.2979358352	0.16430429913701902	#CCCCFF
Fibp	0.7199825691114596	3	199.0731655565	0.004706890792139734	#C9C9C9
Fig4	0.20200209575649059	3	284.11752586709997	0.04477179286513327	#C9C9C9
Fign	0.6249147912021508	1	75.8691684049	0.05233692076654275	#C9C9C9
Fignl1	0.3763992891167155	7	503.4875514648	-0.09132921958117425	#C9C9C9
Fignl2	0.05894906888780868	2	228.0081371284	0.20723425668189652	#C9C9C9
Fip1l1	0.008823274424592695	8	740.3325297691	-0.23072122801324565	#FFCCCC
Fis1	0.008063411319006305	4	449.02681689630003	-0.23052071901370672	#FFCCCC
Fitm2	0.012171467423430064	3	271.0880178672	-0.2492708792030091	#FFCCCC
Fiz1	0.45048675616794687	3	217.2785205489	-0.058285165334859515	#C9C9C9
Fjx1	6.648051424705327e-5	4	242.60260615410002	-0.4430921241214698	#FFCCCC
Fkbp10	0.0029402934589983784	5	234.4421140268	-0.35168063082688805	#FFCCCC
Fkbp11	0.3407497174471158	6	582.5654024656	0.04564232228470885	#C9C9C9
Fkbp14	0.4234610739295569	2	61.9820688846	-0.10723315593899238	#C9C9C9
Fkbp15	0.15797882391549506	5	854.9275422308999	-0.09714906787090771	#C9C9C9
Fkbp2	0.0021343630794720234	6	1231.7063479775	-0.3216413608754676	#FFCCCC
Fkbp3	0.13147584417226868	4	624.4272727788	0.0481228347996974	#C9C9C9
Fkbp4	0.5878672533276988	6	1112.4502821917	0.006287696828988349	#C9C9C9
Fkbp5	0.4884417193556737	6	941.2448855568999	-0.10559372675488067	#C9C9C9
Fkbp7	7.353618364215687e-4	6	397.9051259157	-0.3214711645937989	#FFCCCC
Fkbp8	0.025185222817190107	6	846.1963016903	-0.21987435758514196	#FFCCCC
Fkbp9	0.7923710519685082	7	804.2820386581	-0.057003453686731244	#C9C9C9
Fkbpl	0.07942745098291754	2	247.9497538748	-0.011487350990271185	#C9C9C9
Fkrp	0.04290246188883691	2	84.64821202979999	-0.12422635742531685	#FFCCCC
Fktn	2.7446297023758166e-6	5	324.690214931	-0.8280115220427878	#BB1111
Flad1	0.3870220268219713	3	170.21288026300002	0.08698793051731651	#C9C9C9
Flcn	0.13752526988743122	5	434.75695682779997	-0.021740577915034413	#C9C9C9
Flii	0.8722759983840362	5	299.2069703654	0.04159503738565288	#C9C9C9
Flna	0.22710172195611486	7	1052.5753585839	0.04762435462273563	#C9C9C9
Flnb	0.5854210903977249	6	593.2912423258	-0.03127911462968062	#C9C9C9
Flnc	0.14317079406030186	5	857.2528114853001	0.17334195038409622	#C9C9C9
Flot1	0.13752384063930384	6	464.76272711720003	-0.15814463383843208	#C9C9C9
Flot2	0.02930336519545815	5	154.3576263171	-0.2183551327540444	#FFCCCC
Flvcr1	0.18783882304083896	5	200.8268829741	-0.16851748422829793	#C9C9C9
Flywch1	0.46428528987363954	5	335.5164672579	-0.053566528055527134	#C9C9C9
Flywch2	2.3313433605887128e-8	5	540.9738774885	0.5688972117668384	#1111BB
Fmc1	0.00601035992490366	2	77.4597190523	-0.33521243700319947	#FFCCCC
Fmnl1	0.03371850524818848	4	345.8458647375	0.05288247846864394	#CCCCFF
Fmnl2	0.21626861305320283	10	617.0003183629	-0.14511746680215265	#C9C9C9
Fmnl3	0.7747932533192424	4	279.1782695799	-0.015702498719580717	#C9C9C9
Fmr1	0.24812453118491723	5	267.8399252739	-0.112535829487968	#C9C9C9
Fn1	0.12433106536438344	6	386.7289723357	-0.19492656598687455	#C9C9C9
Fn3krp	0.7305301252005791	6	660.6027029974999	0.05413390050635998	#C9C9C9
Fnbp1	0.48598016213965384	7	807.1546835689	0.04987602620245977	#C9C9C9
Fnbp1l	0.5768805012162039	7	901.3153301491	0.06933569784908711	#C9C9C9
Fnbp4	0.0025847825825198	4	255.68606232489998	-0.2598732847241745	#FFCCCC
Fndc3a	0.012512725119654917	8	698.0154042066999	-0.2248786122782715	#FFCCCC
Fndc3b	0.08707963447762912	6	383.94133215420004	-0.17071232833914585	#C9C9C9
Fnip1	0.06807589912782193	2	51.259114343099995	0.13741038263043207	#C9C9C9
Fnip2	0.8382665891328057	1	41.3124089845	0.04582645818983722	#C9C9C9
Fnta	0.018877070664614665	3	397.0435963257	0.19077283556680716	#CCCCFF
Fntb	0.0776636089067772	5	391.0212718514	0.1527741790943466	#C9C9C9
Focad	0.02842979352403483	4	300.761246846	0.17924290949269697	#CCCCFF
Folr1	0.004507761901024738	3	228.9041547573	-0.4300740310204591	#FFCCCC
Fos	0.13266554198629238	2	75.2607588371	-0.18837044768364536	#C9C9C9
Fosl2	0.19544665053129046	6	317.705851464	-0.0900098585818694	#C9C9C9
Foxa1	0.5199362386916433	1	30.4888570941	-0.14007598323187695	#C9C9C9
Foxj2	0.40844394867410244	1	49.2655322192	0.09941523747080314	#C9C9C9
Foxj3	0.4203154960957246	4	333.41610241899997	0.09179973911642852	#C9C9C9
Foxk1	0.5075473008137875	7	507.826536804	0.08593506949836006	#C9C9C9
Foxk2	0.2652231342440842	3	111.7613172542	-0.10414046236560749	#C9C9C9
Foxm1	0.26195753638663677	2	48.12067611009999	-0.18475597031994878	#C9C9C9
Foxn2	0.5461671633510052	2	118.6950292266	-0.07322498890827908	#C9C9C9
Foxn3	0.3284148247537683	4	180.4883397828	-0.12085055137590622	#C9C9C9
Foxo3	0.27912778973691355	3	175.7933153133	0.08540370369852514	#C9C9C9
Foxp1	0.5405621667140524	12	714.851887787	-0.04009701054982683	#C9C9C9
Foxp4	0.47448223449755256	5	378.38185364180003	-0.026641158816457632	#C9C9C9
Foxred1	0.011291364491683897	6	472.5636721174	-0.24249793564888777	#FFCCCC
Foxred2	0.10334778564777707	3	108.4595852773	-0.10982523087648838	#C9C9C9
Fpgs	0.3473463037652537	5	395.7628713112	-0.06832406273478187	#C9C9C9
Fpgt	0.08261235971469966	5	412.5567768674	0.1563990678495864	#C9C9C9
Fra10ac1	0.970950068736495	4	307.888558632	0.028173748252343197	#C9C9C9
Frg1	0.4201430888435351	5	408.5430951765	-0.05850474731003157	#C9C9C9
Frmd4a	0.2600257011234153	6	454.799779166	0.11473839626874666	#C9C9C9
Frmd4b	0.21998880987750688	2	157.05214471620002	0.15721758520091567	#C9C9C9
Frmd5	0.002253524922050266	6	628.7905472036	-0.23908700175720746	#FFCCCC
Frmd6	0.007072162298618715	4	521.5212799938	-0.2021465578594034	#FFCCCC
Frmd8	0.051438302298152876	4	263.6188796478	-0.1693709546957754	#C9C9C9
FRRS1	0.0036900577933990973	6	966.2449195044	-0.20339789040521353	#FFCCCC
Frs2	0.007794367596015144	7	424.3559588131	-0.267775355275728	#FFCCCC
Fry	0.2394499303486523	4	123.22669716280001	-0.1865107524868341	#C9C9C9
Fryl	0.010167313753325817	3	509.4736857435	-0.21076095703900935	#FFCCCC
Fscn1	0.377850293275807	6	669.4456738424	0.11292672852735805	#C9C9C9
Fsd1	0.004194319842136219	4	385.2468102085	0.2533972740678611	#CCCCFF
Fsd1l	0.570601430717486	7	457.1509074035	0.032554642008137576	#C9C9C9
Fst	0.0010367295843543003	4	161.7725384235	-0.4187833753500952	#FFCCCC
Fstl1	0.4001612748531273	5	240.6447399869	-0.10158950550581981	#C9C9C9
Fth1	0.7671364261084799	5	507.6358895194	0.053457156189321724	#C9C9C9
Ftl1	0.15942452465205584	6	427.8025476452	-0.1948936595186383	#C9C9C9
Fto	0.5585158598772397	4	785.6427414472	0.04512442368654462	#C9C9C9
Ftsj3	0.035880714530987304	5	315.83307831179997	-0.1955114687827194	#FFCCCC
Fubp1	0.4132845879245254	15	1268.695936569	-0.040091241586160356	#C9C9C9
Fubp3	0.4867193706439343	9	609.4391572648999	-0.05520493165392548	#C9C9C9
Fuca1	0.6578006917691541	8	598.1660487662	-0.05168729472759303	#C9C9C9
Fuca2	0.4228631801273957	6	321.3984634328	0.03607761920559832	#C9C9C9
Fundc1	0.8321700901895956	1	150.6334316233	-0.05524233398750378	#C9C9C9
Fuom	1.3989983039555928e-4	4	288.05312766000003	0.32531856271946774	#CCCCFF
Furin	0.07100921483134043	7	596.4116221277	-0.14791443911734958	#C9C9C9
Fus	0.023215215926179266	6	933.3718521508999	-0.18351005885742888	#FFCCCC
Fut10	2.1935523311192805e-4	2	115.22240678259999	-0.3517863057399863	#FFCCCC
Fut11	1.243239128904477e-7	5	296.46971609039997	-1.2439703916861762	#BB1111
Fut8	0.003716392110979591	4	252.332485259	-0.3366605032409483	#FFCCCC
Fv4	6.693558771205893e-5	2	502.01048330590004	-0.6498060350942959	#FFCCCC
Fxn	0.7639791374218403	3	194.5198026695	-0.07759794721639118	#C9C9C9
Fxr1	0.782645744605471	7	443.3718493373	-0.07437084065653776	#C9C9C9
Fxr2	0.10211644472148382	10	1483.029575565	-0.12874129237346496	#C9C9C9
Fxyd1	0.42701189230209213	1	41.0785227497	-0.14053117215671088	#C9C9C9
Fyco1	0.512188304450873	4	213.9745890247	-0.08613908438510755	#C9C9C9
Fyn	0.4041562596503314	3	312.5465812197	-0.024679810612394038	#C9C9C9
Fyttd1	0.06554375268066544	5	583.0755209265	-0.17412168346895135	#C9C9C9
Fzd3	0.6287374048335459	2	141.5108463543	-0.05996493870056302	#C9C9C9
Fzd6	0.7276441805511308	1	28.8403204657	0.052657150435619735	#C9C9C9
Fzd7	0.2037601043957632	2	110.6332720627	-0.14224563029003395	#C9C9C9
Fzr1	0.025970634745469606	4	208.7974765511	0.20341270463896965	#CCCCFF
G2e3	4.438809528654662e-4	4	205.6038009582	-0.4274126594350853	#FFCCCC
G3bp1	0.4267343439091232	5	791.5212051361	-0.07728042254808634	#C9C9C9
G3bp2	0.03623782063197748	7	549.0292224624	-0.21596589887358097	#FFCCCC
G6pc3	0.0031011449338035372	3	416.9057966769	-0.29347985304661006	#FFCCCC
G6pdx	0.03452014082277702	5	570.6652470696	0.19390381804615575	#CCCCFF
Gaa	0.3472815995467528	5	396.3838346616	0.004477993848120157	#C9C9C9
Gab2	0.04639443456572722	3	194.4005897692	0.18766567053155303	#CCCCFF
Gabarap	0.7035848736463803	4	1089.6292034958	0.06375175610546364	#C9C9C9
Gabarapl2	0.13915599475237636	4	408.67323536770004	0.11285971256705037	#C9C9C9
Gabbr1	0.004277789387860794	4	179.8668310587	-0.2759891927981386	#FFCCCC
Gabpa	0.49961665606723965	5	279.2786696241	-0.003766908540220079	#C9C9C9
Gabpb1	0.5144172709473728	2	440.3170621531	0.09953369007146227	#C9C9C9
Gabpb2	0.233451721285445	2	286.2121240977	0.11245873392243734	#C9C9C9
Gabrb3	0.12235331186257556	3	278.86979290200003	-0.14673158904662786	#C9C9C9
Gadd45gip1	0.4937817129056346	4	213.9299321953	-0.10110310814591178	#C9C9C9
Gadl1	0.06500351049212678	1	36.9111229612	-0.6507798011296664	#C9C9C9
Gak	0.20022993215024845	5	344.6987404488	0.08916967686857652	#C9C9C9
Galc	0.05072147739701696	4	172.6272272244	-0.12382532057905865	#C9C9C9
Gale	2.332266747735967e-4	7	1149.5047422982	0.26581655604092497	#CCCCFF
Galk1	0.06458389178964788	7	830.1143428671	0.21216338928933132	#C9C9C9
Galk2	0.05401705547094738	7	908.4331840561	0.08871746785466562	#C9C9C9
Galns	0.2747391214380815	5	348.7969435568	0.12713502825080134	#C9C9C9
Galnt1	4.827173782584339e-4	7	669.9789219767	-0.36371546593151416	#FFCCCC
Galnt11	0.0043396716674078805	1	53.9869220243	-0.49451914836932975	#FFCCCC
Galnt12	2.893583921348859e-5	4	189.43239783319999	-0.7401819553798057	#FFCCCC
Galnt2	0.13968963819012534	8	582.5592081622	-0.16928861409224863	#C9C9C9
Galnt3	0.017222612213890015	5	295.2712153712	0.22036447740473722	#CCCCFF
Galnt5	0.00470444311782522	6	1351.3491547456001	-0.21694541613427404	#FFCCCC
Galnt7	0.02139821455130003	6	923.365563445	-0.1685366514654547	#FFCCCC
Gamt	0.09285457707236687	2	122.1668987386	0.24542972364663718	#C9C9C9
Gan	0.3934204077728756	3	209.8516902429	0.058915769190499664	#C9C9C9
Ganab	2.90149628458244e-4	4	796.3414831764001	-0.5565719722917309	#FFCCCC
Gap43	0.3074292213667732	5	712.7215327556	-0.08547947693655208	#C9C9C9
Gapdh	0.03271128181102381	12	1589.3046907662	0.3121867705899552	#CCCCFF
Gapvd1	0.12770976357110356	12	914.0507975123	0.027007925584416972	#C9C9C9
Gar1	0.1789282073509011	2	138.49946146690002	-0.09024769647654726	#C9C9C9
Garem1	0.7075207218034485	2	168.4076062351	-0.027835037442161426	#C9C9C9
Garnl3	0.13274097593609008	7	365.6176017169	0.10711674712979473	#C9C9C9
Garre1	0.37245245957857015	4	253.0930722203	-0.10627371479119019	#C9C9C9
Gars1	3.045223132270755e-4	4	648.4204409092999	0.418784304322907	#CCCCFF
Gart	0.31568457065096533	7	1513.2349344368	0.10909687468973031	#C9C9C9
Gas2	0.1369080153966631	3	221.619282897	0.06547911798768523	#C9C9C9
Gas2l3	0.00338297876091733	4	529.4210151436	-0.22440736720706364	#FFCCCC
Gas8	0.5578335103492943	2	184.0072012592	-0.05467788839966285	#C9C9C9
Gata2	0.036758814061458624	4	169.1390641906	-0.19786086566411507	#FFCCCC
Gata3	0.2324157226192164	3	469.970310444	-0.1098739103407891	#C9C9C9
Gata4	0.060123264551760064	7	618.0075110255	-0.16809516382510228	#C9C9C9
Gatad1	0.0034639463113864378	4	185.2330809502	-0.29017454931462083	#FFCCCC
Gatad2a	0.0203926934148802	6	308.9440031183	-0.2700861348262334	#FFCCCC
Gatad2b	7.205281604456583e-4	6	492.0067559008	-0.33361671135733134	#FFCCCC
Gatb	0.020584278256040124	4	234.31147088810002	-0.2361157224106309	#FFCCCC
Gatc	0.056460785793955595	2	232.24988704929999	-0.19241064991333962	#C9C9C9
Gatd1	0.17268894979425334	5	293.461640185	0.13569251383853856	#C9C9C9
Gatd3a	0.0055124021127463336	5	515.4120180142	-0.3167564719314904	#FFCCCC
Gba	0.050232389828632484	5	760.4058588026	-0.13343347257401356	#C9C9C9
Gba2	0.12756110907190155	4	300.6345762522	-0.12780717043027348	#C9C9C9
Gbe1	0.052116265026357925	5	327.2619434157	0.20356663570643013	#C9C9C9
Gbf1	0.7845480638925778	5	765.6883439304	-0.03964464589729687	#C9C9C9
Gcat	0.014736766648189016	4	360.5846447359	-0.2593323496105798	#FFCCCC
Gcc1	0.019852081964404484	5	360.5612670629	0.17417429255055566	#CCCCFF
Gcc2	0.14301724648033287	7	1005.5524562074	-0.10402057903562215	#C9C9C9
Gcdh	0.030004638387340375	5	420.415741011	-0.27043614545264555	#FFCCCC
Gcfc2	0.8152275331610442	5	601.2661715489	0.02843212159815388	#C9C9C9
Gch1	0.11106399971670487	5	288.7699574862	0.171865250293702	#C9C9C9
Gchfr	0.04190197307428963	2	104.3887232443	0.17070533567394236	#CCCCFF
Gclc	0.002557340607169865	7	662.3881486111	0.2345903184124539	#CCCCFF
Gclm	0.07914600708714897	6	462.38105907749997	0.19440424518372143	#C9C9C9
Gcn1	0.21055364664986215	9	1620.6398318326	0.08887921229214416	#C9C9C9
Gcsh	0.058656397554527596	2	158.7530636253	-0.1880601417731515	#C9C9C9
Gdap1	0.08797388933575268	7	385.7506992214	-0.14977921939646377	#C9C9C9
Gdap1l1	0.4505528248989222	5	606.697270793	0.07823239100835247	#C9C9C9
Gdap2	0.8843473290661776	4	355.0103147851	-0.026714877078387492	#C9C9C9
Gde1	1.3189994909493477e-4	6	519.6963268897	-0.6920750497060515	#FFCCCC
Gdf15	1.1677500393858379e-4	1	54.6109779732	0.8573131127263729	#CCCCFF
Gdi1	0.01339698230372541	7	954.9585510865	0.23282659231627342	#CCCCFF
Gdi2	0.06449579802846002	6	989.241912102	0.18555951671736878	#C9C9C9
Gdpd1	0.45063784234506293	7	873.0465167293	-0.08286586637419939	#C9C9C9
Gdpgp1	0.0034704103670810432	5	519.8525472331	0.1996479190707584	#CCCCFF
Gemin2	0.8944922834634015	5	413.4526864842	-0.040723519194190705	#C9C9C9
Gemin4	0.8605469355962699	6	723.0951589733	0.00533011632568085	#C9C9C9
Gemin5	0.4852478293221556	4	770.6002799681	-0.03234475704424652	#C9C9C9
Gemin6	0.6234376296945585	6	388.85718367239997	0.05638028774862609	#C9C9C9
Gemin7	0.9780819690170651	2	207.6395635167	0.020655270295098848	#C9C9C9
Gemin8	0.020991928417921697	4	459.9618259576	-0.14438636547017536	#FFCCCC
Gen1	0.603743596268102	3	131.60437561	-0.014430227349619055	#C9C9C9
Get1	0.028060718474744905	4	316.9640746244	-0.25179938496804166	#FFCCCC
Get3	0.7881369732731494	6	901.0110617395	-0.018582926235415295	#C9C9C9
Get4	0.47218607721301337	6	395.96931414610003	0.0016278613904299884	#C9C9C9
Gfer	0.07303787190072952	4	378.6184013295	-0.13842500635463426	#C9C9C9
Gfm1	0.0022755348681338266	7	769.726108937	-0.24992974583585728	#FFCCCC
Gfm2	0.0017135355344622025	4	269.1690979919	-0.2600398434534115	#FFCCCC
Gfod2	0.3413786521822312	3	105.63937540170001	0.03402193448473251	#C9C9C9
Gfpt1	0.07200258907953222	3	301.0491109753	0.18777795716450274	#C9C9C9
Gfra1	0.0013379560320454734	3	260.1784944012	-0.45293217458962015	#FFCCCC
Gfus	0.06552502307193778	7	707.4182519894999	0.19791249515035594	#C9C9C9
Gga1	0.06606507965687254	5	513.3402189327	-0.011760810625615254	#C9C9C9
Gga2	0.6548741921512512	6	580.4517979264	0.001570779056119429	#C9C9C9
Gga3	0.9397441981756106	5	774.2275329524	-0.006909585143273218	#C9C9C9
Ggct	0.31016098428426814	1	64.3890847038	0.12239713871020876	#C9C9C9
Ggcx	6.552350794841952e-4	5	275.4287747927	-0.3371562775910031	#FFCCCC
Ggh	0.8575136151749656	3	345.0183104839	0.012523429832132133	#C9C9C9
Ggnbp2	0.6877144937747833	2	286.3340639081	0.014499985301354726	#C9C9C9
Ggps1	0.014388994075047278	5	572.7723172757	0.13923297692346773	#CCCCFF
Ggt7	7.557774198565307e-4	4	235.1341481918	-0.43623082529862683	#FFCCCC
Ghdc	0.03171930763410496	4	458.30986489720004	-0.1610480032829257	#FFCCCC
Ghitm	0.0695626481959352	5	434.0613572757	0.17414135737135486	#C9C9C9
Gid4	0.6204776894303139	5	362.9507587088	0.0878449758230788	#C9C9C9
Gid8	0.25447635172117633	1	96.9359213689	0.18181680670108938	#C9C9C9
Gigyf1	0.6466500120452302	5	353.1740371695	0.05716364678459125	#C9C9C9
Gigyf2	0.05271184791383276	7	380.8752667088	-0.16070940973235612	#C9C9C9
Gin1	0.005348933869407713	3	179.7380095104	-0.11316435992811362	#FFCCCC
Ginm1	0.11941893560329254	4	196.355916977	-0.10506252896588045	#C9C9C9
Gins1	0.32803745628918	4	262.2518237083	-0.03515696692351747	#C9C9C9
Gins2	0.5176919763038176	3	370.628967756	0.10326815762992943	#C9C9C9
Gins3	0.7013703632315254	4	343.3382994663	-0.025902651951787026	#C9C9C9
Gins4	0.8705867139290913	5	624.3210237854	-0.009549212609100214	#C9C9C9
Gipc1	0.2287297846872282	7	871.5276519175001	0.1184093012667534	#C9C9C9
Gipc2	2.614143704889209e-4	3	124.8737644222	0.31394343779105827	#CCCCFF
Git1	0.5434370410561798	4	261.8668874634	0.08593791080657623	#C9C9C9
Git2	3.0887849336461653e-4	5	406.2412067866	-0.25900189581686034	#FFCCCC
Gk	0.1503742053444353	3	433.5944544297	-0.15041342356480117	#C9C9C9
Gk5	0.4981000248931123	5	462.362684181	-0.05827422560671948	#C9C9C9
Gkap1	0.11276961085371472	8	1083.0065083845	-0.023720994029877325	#C9C9C9
Gla	0.005359902010224187	4	239.4201369051	-0.28839733362450753	#FFCCCC
Glb1	1.1120165067699549e-4	6	728.63993744	-0.35515164014380585	#FFCCCC
Glcci1	0.06062193344298198	6	1140.8971122128	-0.12712149256300892	#C9C9C9
Glce	0.12915544333716714	3	188.6789954876	0.10035985031288891	#C9C9C9
Gldc	0.0719079822595257	7	538.7586723447	-0.2093013204316545	#C9C9C9
Gle1	0.0279108319716657	5	243.5168918964	-0.15664451201235138	#FFCCCC
Glg1	0.0014230654509006658	8	799.5346140811	-0.27533593755393954	#FFCCCC
Glipr1	0.7941450129456076	1	47.8349132566	0.02366435720210624	#C9C9C9
Glipr2	0.3795720042863722	4	292.8256936842	5.282581196350165e-4	#C9C9C9
Glis2	0.013384881726560974	2	184.18071117859998	-0.21590839383986044	#FFCCCC
Glmn	0.7387457765969752	5	717.2878808324999	0.06701312439882941	#C9C9C9
Glmp	0.5620112274496113	2	101.395126375	0.0018190694869427634	#C9C9C9
Glo1	0.4163562094214719	4	269.9018912037	0.12243280879842836	#C9C9C9
Glod4	0.07515328926579902	5	510.5693817201	0.17076577381553484	#C9C9C9
Glrx	0.029499992826950174	2	286.561435959	0.23342286703539394	#CCCCFF
Glrx2	0.07233782337519576	7	786.9401931006	-0.12793670186006925	#C9C9C9
Glrx3	0.8703574005137862	5	977.0042989426	0.06077866494102171	#C9C9C9
Glrx5	0.37016871661915085	5	403.8199675089	-0.08561793705892319	#C9C9C9
Gls	0.0019001440818057307	11	647.5229897849	-0.4445955869058377	#FFCCCC
Gls2	0.20269072982120762	5	623.8362156562	-0.1407145445664998	#C9C9C9
Glt1d1	0.12196471428484931	2	192.889452433	0.12220238223635177	#C9C9C9
Glt8d1	0.004104959252966392	2	126.9152871666	-0.42444365534989537	#FFCCCC
Gltp	0.02270267599253494	5	1038.7319266465001	0.15888313121878134	#CCCCFF
Glud1	0.03107826955520608	7	736.1051180421	-0.22622297397894275	#FFCCCC
Glul	0.4046346380268158	6	1001.0956349784	0.04762016743916371	#C9C9C9
Glyctk	0.26876656200220667	2	63.1038415364	0.0776534107885197	#C9C9C9
Glyr1	0.006903215557078566	7	669.7888418186	-0.2986857163995569	#FFCCCC
Gm10778	0.04412215397678925	3	200.2062579143	-0.09909836705786182	#FFCCCC
Gm11127	0.11025237693108723	1	39.5152345116	-0.3480378297757862	#C9C9C9
Gm11992	0.49719923428042756	1	504.05406401600004	0.09441840291034602	#C9C9C9
Gm12569	0.529615037810611	2	236.89610419899998	0.10935971048315343	#C9C9C9
Gm14124	0.16707425579135918	3	188.8273551217	-0.13067443417575578	#C9C9C9
Gm14139	0.40013018264196193	2	118.6979127101	-0.07528473534924723	#C9C9C9
Gm14399	0.2882841249344409	3	207.36569175379998	-0.12072404891131455	#C9C9C9
Gm14403	0.5188383731637922	1	34.7948939549	-0.1276552128293389	#C9C9C9
Gm15080	0.034543897299954995	2	91.7153110586	-0.2284378691477943	#FFCCCC
Gm15091	0.03306846704556969	2	335.6647947056	-0.20434886001333386	#FFCCCC
Gm16286	0.21476789850340045	4	395.40121939060003	0.06734632823093946	#C9C9C9
Gm20379	0.6988087869759988	1	52.567325992	0.07265497387758069	#C9C9C9
Gm20390	0.22641994576887586	4	754.3812742204001	0.16699611182704305	#C9C9C9
Gm20431	0.002160322782739039	1	62.2969247706	0.16779043415035036	#CCCCFF
Gm20518	0.062498351965202946	2	58.2568897875	-0.24510867870409814	#C9C9C9
Gm21985	0.044962646959040654	3	254.7743220587	-0.1666090862559294	#FFCCCC
Gm32687	0.8982899417072687	2	266.13446509109997	-0.029461275195050873	#C9C9C9
Gm35315	0.0742093697361329	1	180.7486155101	-0.13605431503975737	#C9C9C9
Gm364	0.17687847318681452	6	539.8102798808	-0.14234080139932997	#C9C9C9
Gm3839	0.08380384650694775	5	916.5954526463	0.1832039063253933	#C9C9C9
Gm45871	0.4313714402806868	2	76.9378281389	0.09627415735141552	#C9C9C9
Gm4779	0.532862712932171	5	717.4824737383	-0.026592314592585764	#C9C9C9
Gm50478	0.5759973980876865	5	545.8533606635	0.11219829644643724	#C9C9C9
Gm7072	0.034074020953292705	1	141.3795647302	-0.16491602176254105	#FFCCCC
Gm9044	0.6949828707321605	1	18.842388792	-0.13134234846909432	#C9C9C9
Gmcl1	0.0017113302644297345	7	507.0264356441	-0.323725801087307	#FFCCCC
Gmds	0.007258515078733957	1	120.1738627313	0.2504493304383371	#CCCCFF
Gmeb1	0.07475187136649208	4	417.3424236294	-0.1970817284063641	#C9C9C9
Gmeb2	0.014908637012050316	3	403.8102362954	-0.19374282997383385	#FFCCCC
Gmfb	0.4864106525765568	5	289.51164745340003	0.05242814994331779	#C9C9C9
Gmip	0.33952520518895507	5	497.5995521103	0.0905211464437498	#C9C9C9
Gmnn	0.013905969329281922	6	348.0925749167	-0.25142071674168526	#FFCCCC
Gmppa	0.0016270559278140587	7	1102.4783366008	0.24649359643700325	#CCCCFF
Gmppb	0.017569552617391175	5	1204.4309366154	0.3001137763275371	#CCCCFF
Gmpr	0.0757096604324884	7	858.1425085742	0.12632402960206002	#C9C9C9
Gmpr2	0.0613473335628063	4	472.5139941428	0.15922613026063498	#C9C9C9
Gmps	0.1770596583338368	7	1015.115763753	0.1239215381309881	#C9C9C9
Gna11	0.14717730306728757	6	424.9933716689	-0.1596814390718562	#C9C9C9
Gna12	0.11091715598256706	6	791.3269985974999	-0.18029056195080215	#C9C9C9
Gna13	0.07039711390576803	4	335.3426995348	-0.20255460328821645	#C9C9C9
Gnai2	0.024505490967925796	5	408.95202764789997	-0.20507398854900544	#FFCCCC
Gnai3	0.08975249239271	4	242.1127402914	-0.22395814887899498	#C9C9C9
Gnao1	0.0633018564753559	6	583.8530538895001	-0.19727169072560852	#C9C9C9
Gnaq	0.020829696770007212	7	665.2738235155	-0.2300768385493712	#FFCCCC
Gnas	0.022626781034262508	13	776.4846690915	-0.20448015191158686	#FFCCCC
Gnat2	0.07062781650868698	3	141.1453140326	0.1623078733279694	#C9C9C9
