gene	p_ebm	n_pep	abun	l2fc	color
Aatf	0.16292356638349473	6	707.2215337787001	-0.008727856121382408	#C9C9C9
Aatk	0.404018659939596	1	222.9006376625	0.09532824668471492	#C9C9C9
Abat	0.1301740041223561	6	600.3062522488	0.14832204441336566	#C9C9C9
Abca2	0.4262925509764387	6	359.1513359404	-0.036798563001163374	#C9C9C9
Abca3	0.8133598933051509	7	699.5258285849	0.035719343545689494	#C9C9C9
Abca5	0.06429703409753275	3	128.2164141993	-0.19355271758023415	#C9C9C9
Abca7	0.6249086010581295	5	355.1105768375	0.07708579131249205	#C9C9C9
Abcb10	0.701715845582034	5	546.6142486582	0.04003335145400318	#C9C9C9
Abcb1a	0.0519558289835405	3	110.9720022705	0.2195641915639348	#C9C9C9
Abcb1b	0.08171420142508604	7	798.4262506457	-0.027569835726267776	#C9C9C9
Abcb6	0.06328514247194944	7	561.7569256882	0.17324278111150362	#C9C9C9
Abcb7	0.44053743783126476	5	509.4328734686	-0.08003004637430329	#C9C9C9
Abcb8	0.39225410661600085	7	616.6088404938	0.1019891963721983	#C9C9C9
Abcc1	0.8515590411508325	3	186.6166727461	-0.03601439760628805	#C9C9C9
Abcc10	0.6297745882377096	3	129.9435471033	-0.028358235943605762	#C9C9C9
Abcc3	0.8100945510479453	6	915.751118858	-0.02429407633794318	#C9C9C9
Abcc5	0.8424215223493836	1	52.879714001800004	0.017200363588259118	#C9C9C9
Abcd1	0.04129612065901869	6	385.6780261787	0.20052238544629403	#CCCCFF
Abcd3	0.12182033541290793	7	393.3519275535	0.15175135138969553	#C9C9C9
Abcd4	0.23161996228461182	2	49.1624550803	0.15170104067335108	#C9C9C9
Abce1	0.02786526066199601	4	241.80548217299997	-0.14649874371898475	#FFCCCC
Abcf1	0.01495363596120626	7	500.1954369512	-0.21130688476020387	#FFCCCC
Abcf2	0.008211768041566526	5	482.6272716556	-0.2337943619440717	#FFCCCC
Abcf3	2.136844141476153e-4	5	333.6136166718	-0.32407926719026653	#FFCCCC
Abcg2	0.8347920876960878	5	351.17191055850003	-0.04264069376566579	#C9C9C9
Abhd1	0.14133748355678472	6	437.0614621697	0.11480355653211483	#C9C9C9
Abhd10	0.6333233684089639	5	334.454370883	0.05790303994892357	#C9C9C9
Abhd11	0.9552990687379472	3	350.8191344028	-0.04907136253603194	#C9C9C9
Abhd12	0.8495049738243509	6	775.6948065622	0.046222469344343264	#C9C9C9
Abhd13	0.5049665461319778	2	53.087838893400004	0.09767850540132367	#C9C9C9
Abhd14a	0.6237744675487813	4	219.7397331425	0.07556191053390851	#C9C9C9
Abhd14b	0.019565035348906263	3	280.717249014	-0.26963139257357266	#FFCCCC
Abhd15	7.478676089214618e-4	3	284.76556610800003	0.3604822700964068	#CCCCFF
Abhd16a	0.6259133885986831	5	282.1502038867	0.07275417201915257	#C9C9C9
Abhd17a	0.949335059465981	3	322.7120034341	-0.011936827425594718	#C9C9C9
Abhd17b	0.8830118222548772	3	163.00428384970002	-0.019157321646565886	#C9C9C9
Abhd17c	0.8983786215492794	1	89.9866282974	-0.012843662163426188	#C9C9C9
Abhd5	7.260612286810399e-5	2	235.8672605773	0.3150121004222795	#CCCCFF
Abhd6	0.008113653107261714	3	269.1346127376	0.260744134400691	#CCCCFF
Abhd8	0.002608017640052774	1	31.0617472095	-0.5018981265368051	#FFCCCC
Abi1	0.2729177954092898	6	499.1987883285	-0.09170189177088883	#C9C9C9
Abi2	0.09281757225172005	6	225.82929947309998	-0.19708821425604725	#C9C9C9
Abitram	0.001199339683499302	6	472.98298013469997	-0.2880736236366795	#FFCCCC
Abl1	0.7915698402501803	5	350.2649238493	-0.05367711990131672	#C9C9C9
Abl2	0.004665218033357332	6	640.6321614639	-0.1796913314011069	#FFCCCC
Ablim1	0.0847085551248445	6	339.3050729401	-0.1380305330266505	#C9C9C9
Abr	0.022389731844287195	7	1027.7529890163	-0.15683191440478006	#FFCCCC
Abraxas1	0.7366990610219193	7	643.8481632109	-0.02376182329480931	#C9C9C9
Abraxas2	0.017858595232548687	5	297.5230528133	-0.22469775789699992	#FFCCCC
Abt1	0.7261503479848246	4	314.69479806329997	0.004012005492250248	#C9C9C9
Abtb1	0.39254101459971025	3	126.4955463962	-0.11532483266783189	#C9C9C9
Acaa1a	0.25592306061070386	6	352.2134310207	0.1308810818848777	#C9C9C9
Acaa2	0.956672876590172	7	930.3383680078999	-0.02386259110019447	#C9C9C9
Acaca	3.724848779756441e-4	4	353.58144337609997	-0.37175775494717567	#FFCCCC
Acacb	3.320865083411597e-4	6	736.8259386301	-0.3885468035330467	#FFCCCC
Acad10	0.11051258879420961	7	365.900926103	0.13884307024361683	#C9C9C9
Acad11	0.009996846522499088	5	376.0049864833	0.1958829392070849	#CCCCFF
