Barcode,multiplexed_barcode,hcse_plate_id,Row,Column,well_type,inchi_key,solution_name,plate_name,concentration,units,GFP.PrP.count_value,GFP.PrP.count_ratio_value,GFP.PrPko.count_value,GFP.PrPko.count_ratio_value,GFPko.PrP.count_value,GFPko.PrP.count_ratio_value,GFPko.PrPko.count_value,GFPko.PrPko.count_ratio_value,Membrane_Intensity_MedianIntensity_CorrPrP.Category1_unclassified.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFP.PrP.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFP.PrPko.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFPko.PrP.median_value,Membrane_Intensity_MedianIntensity_CorrPrP.GFPko.PrPko.median_value,Membrane_Intensity_MedianIntensity_GFP.Category1_unclassified.median_value,Membrane_Intensity_MedianIntensity_GFP.GFP.PrP.median_value,Membrane_Intensity_MedianIntensity_GFP.GFP.PrPko.median_value,Membrane_Intensity_MedianIntensity_GFP.GFPko.PrP.median_value,Membrane_Intensity_MedianIntensity_GFP.GFPko.PrPko.median_value,total.count_value
VH97007021,,35981,24,14,SA,BWZNJVZTAWBIFG-UHFFFAOYSA-N,SOL123F993B,AEOS01138801,0.63108992 ,uM ,0.3660530262639424,-4.495227947619372,3.310870998821789,2.892629278543155,0.441563683449803,-0.16621526845436288,3.9892692860181316,3.8605074433154147,-0.5391359003108569,-3.114446921406848,-1.7753224699716288,-2.2611243479391385,-0.2341466035687389,-2.4973416813606177,2.2494805387800723,2.4618389808209358,-0.38586167614204486,0.7839157265442542,921.0
VH97007021,,35981,24,17,SA,NRJSHVPDELFHKB-UHFFFAOYSA-N,SOL1244434A,AEOS01138801,0.63108992 ,uM ,-2.355224777570259,0.5370414582403216,-2.082426986184175,-2.3292467662196237,0.640549947450723,2.3296509593330583,-0.5591598652573924,0.18391997196495216,0.5829129343963759,1.7356527514378186,1.0945551080502902,3.6194857296916894,0.3229641356156554,0.05140585559172107,-1.4320059519748136,-1.2471374469395684,-0.916632975083751,-1.1073945495025095,644.0
VH97007021,,35981,24,20,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138801,0.63108992 ,uM ,-1.044052909989146,-0.46974610737696043,-0.6327682630298688,-0.971611033952917,0.4227800433133932,0.9317301026628213,1.757526574324285,2.333623571349381,-0.34421159052425937,0.6992272555610531,1.7932592308874817,1.4391700729352224,0.709168432065201,-4.390815123393548,-2.7248579295891022,-1.5481527122080052,-0.18243877718939075,0.46917780474908516,786.0
VH97007021,,35981,24,23,SA,WJUNQSYQHHIVFX-UHFFFAOYSA-N,SOL124A379E,AEOS01138801,0.63108992 ,uM ,-4.474683908781023,2.5753576161162406,-2.030011132935428,-1.573360426411546,-2.053845099723704,-0.8845644880704497,-1.1388651893190562,-0.06693907554615557,2.413024357359489,2.6453146637707707,-0.5419879745443947,1.141133701442845,-1.489606698997399,0.44341791238720385,3.169561843533002,0.3230365093412605,-0.21783012370241037,0.2402898643115445,528.0
VH97007021,,35981,24,26,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138801,0.63108992 ,uM ,0.9813062504190461,2.820301590307825,-0.3592267883665155,-1.2286373777890331,-0.6157006337882173,-0.8285546882757613,-1.3866325640267392,-1.7236842845466809,4.450289582417931,1.617095560937762,-1.2949579504818174,-0.6972752741114826,1.188227948308006,0.3407644597354934,0.85982179534736,-1.224362912417848,0.2945103387779942,-0.27277858117907133,914.0
VH97007021,,35981,24,29,SA,BZZYIHQWCXHSMZ-FMSKOOSDSA-N,SOL1238787C,AEOS01138801,0.63108992 ,uM ,0.3738385294366883,1.6562669690078684,-0.9163027432219791,-1.5967569082854303,0.672882489767607,0.6318949680577962,-0.5053813447675183,-0.5322709423561585,0.13872830591131546,1.9480959720733975,0.6067216348232924,2.2598925576293767,-0.37402987600251963,0.19582645504925678,-1.7118494688261288,-2.3356618484930416,0.42793868269092283,-0.5460722890224067,914.0
VH97007021,,35981,24,32,SA,PMJIHLSCWIDGMD-UHFFFAOYSA-N,SOL1249C83E,AEOS01138801,0.63108992 ,uM ,-0.7666604500745058,-0.45160170110942693,0.014045500925129848,-0.08619658071915454,0.8188281077756365,0.9704060073149048,-0.5194131197263353,-0.24047455863352282,-0.46702851522174454,0.5736346157890007,0.07846275168543808,0.9317528409419198,-0.06683941959103752,-1.0151371556058306,-1.2809831452543723,-0.7769546148096622,-0.32758067254624823,0.7558832173435546,900.0
VH97007021,,35981,24,35,SA,KXSNSVDPSDYDHW-HXUWFJFHSA-N,SOL121F59AE,AEOS01138801,0.63108992 ,uM ,0.7719049841915117,0.5409257527427289,-0.8755007166476678,-1.3357133912698607,1.3011044837896377,1.031258065733039,0.19486066226913698,0.32569899305614997,2.1873405558786767,1.572171399794629,1.620836035773353,2.1145064631897608,-0.01174472859976799,1.7334400658271065,0.4772433722458007,-1.9090129179521278,-1.0324696174204244,-0.7477435914417514,974.0
VH97007021,,35981,24,38,SA,YPHMISFOHDHNIV-FSZOTQKASA-N,SOL124A3E53,AEOS01138801,0.63108992 ,uM ,-9.130443646613767,-9.377122549228352,-3.299639108865509,-0.6725576979981709,0.4636979877598463,8.852701964671306,1.1466210562516754,9.981349636697258,-0.3870243528418845,-2.075935998628395,2.0794286345946156,-0.9303659126699596,1.2179143475071803,-1.8479237293869777,-9.800029280664152,-6.4138698652936394,-0.03377582879609791,0.006411876175451089,366.0
VH97007021,,35981,24,41,SA,XYUYSDBKGVJSKN-UHFFFAOYSA-N,SOL124EB472,AEOS01138801,0.63108992 ,uM ,-1.6657109759087656,1.9767076133766328,-0.7533006625362983,0.3516924409570175,-2.328360477929446,-2.164731881407352,-2.7678887608002865,-2.3845722097885793,5.861826518492688,1.5273628264929648,-1.4642746340047952,3.7378542437744144,-0.6733091851170588,1.749101507734577,1.9086246289581614,-0.602332669873015,1.7835321334908867,2.4334088716867144,732.0
VH97007021,,35981,24,44,SA,GNKAYRQCODZPBL-HSZRJFAPSA-N,SOL120BFE9B,AEOS01138801,0.63108992 ,uM ,0.43913187967986456,1.8051559301537783,-1.2253792916152353,-1.3027446393584736,-0.12852458444288956,-0.10450528980792231,-0.18797232569338557,0.17694091632524614,0.33345403350623953,2.243330686701788,-1.9810813383993942,1.3002828675686111,-0.959510751600862,0.8150353370634571,0.21970233479675447,0.9531390945271491,-0.6218637557623146,2.5707159786414318,884.0
VH97007021,,35981,24,47,R1,,,AEOS01138801,,,-11.638989125547857,-39.925434486146564,26.698156530051296,37.51291248767488,-3.5334703327314756,-4.2363722148506415,5.115719158879869,7.010354259129263,-4.9936361592618494,-6.917485384221992,-11.13750259413353,,-2.8127798436259193,-2.175182838400771,10.386866815814406,5.891283250881061,,-0.017067673646445708,767.0
VH97007021,,35981,25,2,SA,HHBOWXZOLYQFNY-UHFFFAOYSA-N,SOL123DA04F,AEOS01138801,0.19942441472 ,uM ,2.6677038003516014,0.03699220994894283,1.450339913779376,0.4335020936777136,0.013662509951006941,-0.9104246596732738,0.5166931692886663,0.010581880300943322,-0.30870116401062125,-0.7251656469821697,0.16569135301703852,-1.6557796996829814,-1.3879899683712928,-5.66306342402437,2.2921049014628165,0.677507833674561,1.214101694128244,1.085372158465195,922.0
VH97007021,,35981,25,5,SA,TXZRKKQUOSAZKF-UHFFFAOYSA-N,SOL120824C6,AEOS01138801,0.19942441472 ,uM ,-1.5923519655372966,0.2706462364058,-1.3062700799698437,-1.2205133888184898,0.5069975947953098,1.3121296761005399,-0.5430812283833639,0.09487255219919948,-0.35104328639244275,-0.7976922214446048,1.9050653361899008,0.13266484228376696,0.20730126214235156,-2.484549073093053,0.343253074680427,-1.0420963017347054,-1.040083136910245,0.554078520647514,634.0
VH97007021,,35981,25,8,SA,CKCSOMMBIPJYSG-UHFFFAOYSA-N,SOL11E77B71,AEOS01138801,0.19942441472 ,uM ,0.8757287352786205,-0.01834609881550458,0.17087206869715477,-0.4170901302479352,1.1026671764470595,0.829101811368068,-0.0031442385354353104,-0.03322744952703606,-0.4332534390827445,-0.1475486943763654,-0.8370854926689998,-2.0145044831483467,0.6468305252683569,-3.190352730737013,2.001235328798136,0.7245810972242569,-0.2813330148051312,-1.174941051590812,826.0
VH97007021,,35981,25,11,SA,KLSRELDSEJWOAS-UHFFFAOYSA-N,SOL1238471E,AEOS01138801,0.19942441472 ,uM ,2.3186516166352833,0.9673921835470161,0.6842562254902207,-0.2923653653758106,0.012727265965754233,-0.7961111276960965,0.4791418180052039,0.1463730803122888,2.401076607904006,-0.270820605872128,0.706054627537679,-0.4168229832469134,0.26871160324989735,1.5108346720945962,-2.1035973956989595,-1.7138698924008715,0.4245076206637605,0.009546404258367851,925.0
VH97007021,,35981,25,14,SA,BWZNJVZTAWBIFG-UHFFFAOYSA-N,SOL123F993B,AEOS01138801,0.19942441472 ,uM ,2.43000741129278,-0.530045732214263,1.7047723375343216,0.5843021381303326,0.7747195051488948,-0.10293661556890606,0.2920087185395141,-0.3052268910625616,-0.15385314878444126,-0.2516329947436477,0.6628089564622685,0.5281030060122769,-0.4205071606283617,-1.0388459745896224,2.7253381879537923,4.064162883400398,-0.39679528282075305,-1.0557988515742318,980.0
VH97007021,,35981,25,17,SA,NRJSHVPDELFHKB-UHFFFAOYSA-N,SOL1244434A,AEOS01138801,0.19942441472 ,uM ,-0.9491015615417117,-0.7399576043882105,0.5326218826744703,0.7728260814187544,-0.35594592105901535,-0.12133937712255584,-0.5791217410630926,-0.44034211722867406,1.5306295150427307,-0.0781732092918918,-0.2675070390084097,0.5852293843064095,1.234211915954682,-9.757919199536024,0.4776963616924378,2.9227408306799445,-1.1175984047991523,1.5532892752593235,773.0
VH97007021,,35981,25,20,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138801,0.19942441472 ,uM ,0.7857826145176485,0.21962985964739484,1.2552402394530409,0.6365426416588472,-0.9924230592001039,-1.3853675603088693,0.671664864806891,0.37717088500579216,-0.23407256071405785,-0.6247404743380214,-0.40122697570552024,-1.212295168201365,-0.6734767530409217,-0.898655306055814,-0.03381495697810242,-0.14741005950200756,0.5614325791063655,1.7606541509227187,919.0
VH97007021,,35981,25,23,SA,WJUNQSYQHHIVFX-UHFFFAOYSA-N,SOL124A379E,AEOS01138801,0.19942441472 ,uM ,1.7029182190833447,1.0636347999366709,0.9756254013650433,-0.21844470944538483,0.1840758607758996,-0.36005895096397267,-0.36930811976776384,-0.9609607863013993,-0.45531745293182363,-1.0741607802824604,-0.7222270177767263,-1.1807415158743624,-0.29634835263054254,-3.9743699222527438,1.9021059441450892,0.9288878768116073,0.7360144510147644,0.3481298651034733,988.0
VH97007021,,35981,25,26,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138801,0.19942441472 ,uM ,-5.867484976986363,-0.9516305687435553,-1.442040065286809,0.257273539486117,-1.5259858989239679,0.6094644637659679,-0.6009544252323943,1.521950942421469,3.225938339652075,-0.5206729423530364,-1.2251904046372601,2.082760020694672,-1.3543606649060986,1.1206485849458834,0.3964203071390431,-0.25608448388815264,0.3701984149644354,-0.7282684582339223,502.0
VH97007021,,35981,25,29,SA,BZZYIHQWCXHSMZ-FMSKOOSDSA-N,SOL1238787C,AEOS01138801,0.19942441472 ,uM ,0.6567214577324011,-0.6514811892517453,1.7767168489419018,0.9409920787684568,0.20096509548739894,-0.28581804634989966,0.4458047519233366,0.16608895731127324,-0.21240056000093713,-0.7138484738791944,-0.42942140962457265,-0.657597145828713,-0.7835476145069314,-1.9967351960233493,1.8973690659951281,1.515861260788025,0.6455309693977229,0.318714979800241,998.0
VH97007021,,35981,25,32,SA,PMJIHLSCWIDGMD-UHFFFAOYSA-N,SOL1249C83E,AEOS01138801,0.19942441472 ,uM ,-0.30743891404814955,-0.5817809456131026,0.42937268737127376,0.10485496901077149,0.6450877433064807,0.5159791815489218,0.2866063436833825,0.4722245971705605,1.5905071351655455,-1.275720069290199,-0.05903845557483348,-0.8019388732605193,0.5093680565261549,-0.5717460804565613,-0.8972035453855088,-0.7812618022756918,-0.34870971873540924,-1.266078655410537,932.0
VH97007021,,35981,25,35,SA,KXSNSVDPSDYDHW-HXUWFJFHSA-N,SOL121F59AE,AEOS01138801,0.19942441472 ,uM ,0.8423772844116749,-0.07992579621485595,0.41818027029335353,-0.11700897451196618,-0.2677735078676495,-0.712140361966921,1.9266485886701594,1.935824985521435,-0.25145539299056613,-0.015683461657416062,-1.5767341089980083,-0.6696599092275071,0.06155200596497331,-0.9788907245849502,1.2753262380556873,0.8171357088398566,-0.954737276785613,-0.05023459158406267,1002.0
VH97007021,,35981,25,38,SA,YPHMISFOHDHNIV-FSZOTQKASA-N,SOL124A3E53,AEOS01138801,0.19942441472 ,uM ,-5.342145102447121,-6.794036942281739,0.2183326382585222,2.8293877826915623,0.928448963595599,3.353455063316632,0.7357435272273007,3.2117037224399967,-0.2407559264227145,-3.4339717522729565,3.2415518451981997,-1.3833956909457126,0.8574168829306094,-1.473730195808005,-9.437758080766267,-4.184802538429982,-0.33977396972070023,1.0139985503430726,659.0
VH97007021,,35981,25,41,SA,XYUYSDBKGVJSKN-UHFFFAOYSA-N,SOL124EB472,AEOS01138801,0.19942441472 ,uM ,1.1375435654623551,1.0295562116391286,-0.09046710400907773,-0.3046506655961966,-1.0264716889220273,-1.3236554899036035,0.35147044617331674,0.6118945162978148,0.0948384219670367,0.9133991215467335,0.7922900509004495,2.0091954026929546,-0.43622229168283577,-1.8839505541842783,2.5898454046587442,-0.26911648408194844,-0.053406139471010895,0.9922803290332891,951.0
VH97007021,,35981,25,44,SA,GNKAYRQCODZPBL-HSZRJFAPSA-N,SOL120BFE9B,AEOS01138801,0.19942441472 ,uM ,-0.46812473407446953,0.8289389239791124,0.2614194865549606,0.7412995928509216,-1.2898392994710521,-1.2791405800077562,-1.354386681314589,-0.979523978737853,-0.3545314743209079,-0.5272931304227857,1.924855709728991,-0.7614111435671793,-1.269704267462647,-0.8999730983067422,0.3248925726082186,2.857575644669435,-0.6404111889496462,-0.8241107277022665,839.0
VH97007021,,35981,25,47,R1,,,AEOS01138801,,,-11.693812603739062,-40.1281790628021,22.520058779200742,37.92468823706202,-3.4632948424299217,-4.129377298569543,3.275437180024472,6.0811287755598125,-4.9936361592618494,,-11.684805604265708,2.6035036614577454,-2.7341314008130633,-0.5280062560644394,,4.323524027199566,-0.036013548344500004,1.326201713493453,658.0
VH97007021,,35981,26,2,SA,HHBOWXZOLYQFNY-UHFFFAOYSA-N,SOL123DA04F,AEOS01138801,0.19942441472 ,uM ,-0.09204605018950074,-0.4973498389160211,0.14264071585707014,0.25236155100415103,-0.22211720068604707,-0.435485329636138,0.7633358787947779,1.1788440152409534,2.9669284485263834,0.67447460831461,-0.06537366070087139,-0.2813738461171915,-0.3818180383184317,1.0370909661992216,0.060986305489139386,0.15513409812723736,-0.2985884487684379,2.4273316086342964,760.0
VH97007021,,35981,26,5,SA,TXZRKKQUOSAZKF-UHFFFAOYSA-N,SOL120824C6,AEOS01138801,0.19942441472 ,uM ,-1.0273180660481862,-0.6528273015076428,-0.7706741111717104,-0.7243176838693455,1.4610461511159771,2.2833507400774935,-1.0516972779508647,-0.8877674689104907,2.4146336920315545,0.29478438713736316,-1.1265812953061491,0.9628877077192143,-2.1670482190858773,0.610689712865922,-2.049063955234716,0.20462588070466467,0.4850046173590492,0.36799285593597686,700.0
VH97007021,,35981,26,8,SA,CKCSOMMBIPJYSG-UHFFFAOYSA-N,SOL11E77B71,AEOS01138801,0.19942441472 ,uM ,-1.5343174190874753,-0.5484439908995042,-0.23218574536576922,0.2644967900423623,-0.4659983216143087,-0.2930525836102097,0.5735966397251002,1.649219321732053,-0.1269468919636269,-0.13404284781423126,1.7678907231823482,-0.7962755975172426,0.6087417198799325,-0.10997551990550565,0.8638757300849466,-0.7444066051407734,0.007664427841940497,-0.4014550063511019,670.0
VH97007021,,35981,26,11,SA,KLSRELDSEJWOAS-UHFFFAOYSA-N,SOL1238471E,AEOS01138801,0.19942441472 ,uM ,0.560243088065194,0.023117805762164042,-0.3846866610566678,-1.0077138909131755,0.5616861408351119,0.3174756091291689,2.291676194935116,2.716275306979911,1.1175506344710444,-0.3980245621380365,0.38194720080656525,-1.2553690064195149,-0.06225941054473099,1.031302002873402,-4.294712343879842,-1.6442456678719284,-0.3893824990862335,-0.750769104084498,838.0
VH97007021,,35981,26,14,SA,BWZNJVZTAWBIFG-UHFFFAOYSA-N,SOL123F993B,AEOS01138801,0.19942441472 ,uM ,0.8385763188407158,-1.97779961864097,2.5757800859261475,2.0901252031805813,0.6383749635996316,0.11625046078755905,-0.8039978431942326,-1.1755591592097907,-0.18192202689297812,-1.635773472705252,1.4744400075683919,-1.4859935699933358,-0.16890978202287388,-0.6344135855921711,0.5351516706154031,0.8495129289676159,-0.32176708065353665,-0.4344579712628414,926.0
VH97007021,,35981,26,17,SA,NRJSHVPDELFHKB-UHFFFAOYSA-N,SOL1244434A,AEOS01138801,0.19942441472 ,uM ,-0.2939693286826132,1.0295047846673244,-1.56210757316563,-2.1181111633326197,1.063483944619552,1.5714133703743873,-0.13856046971566416,0.07697553073923143,-0.36639653827845325,1.8272023965482211,-0.5543455778242448,-1.3658731320408526,0.14789811749758758,0.8763839926291136,1.2112148775758553,2.9910834801013655,-1.1895652271913204,-0.5941983201884833,799.0
VH97007021,,35981,26,20,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138801,0.19942441472 ,uM ,-0.22413327465124325,-0.2633226517979031,0.5401500387773336,0.21371791236912718,-0.3442113811589752,-0.38794098604038585,0.9601580368072633,1.0368321764450863,1.939807670348803,-0.10680218907940119,-0.9911812401940833,-0.6276279962889871,-0.2699817155680161,0.49561320355282695,-0.030377607584316787,-1.434304625400622,0.873395877872246,0.5421783671863585,870.0
VH97007021,,35981,26,23,SA,WJUNQSYQHHIVFX-UHFFFAOYSA-N,SOL124A379E,AEOS01138801,0.19942441472 ,uM ,0.34096267974538474,2.91502979722902,-0.7401596593827412,-1.4197331468588912,-0.6435705168454458,-0.636424600290667,-1.7633086689481845,-2.0393327240722625,-0.6831093546164679,-0.05714950340787199,2.4594878866200047,3.0848134300422876,0.5248729613195767,-3.4015366432502447,0.1098626362616017,-2.5068958814423117,-0.09452675138981595,0.9998136845167932,857.0
VH97007021,,35981,26,26,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138801,0.19942441472 ,uM ,0.068294284271936,-1.0216538477954002,1.5616212592862082,0.8233513295233896,1.3031176629376091,1.1009704977752963,-0.9078553757672935,-1.2226954021775032,7.303183132142651,-0.4169285211711521,-0.672002942547245,1.7394097340364296,-0.39373520917642235,0.529832434422107,1.1158593262793262,-0.25556489351651607,-0.076839468029948,-1.5282704918940073,953.0
VH97007021,,35981,26,29,SA,BZZYIHQWCXHSMZ-FMSKOOSDSA-N,SOL1238787C,AEOS01138801,0.19942441472 ,uM ,-0.04743060223104601,-0.5117280251631402,1.9172700925592725,1.4817172219724313,-0.9510757855464275,-1.242336470492667,0.0039626147436768785,-0.05041944604629425,-0.31242571675724257,-0.10906995461989022,-0.7655066343327821,-0.29568119487803324,-0.11175713763654543,-0.8193882335543861,1.734771927279963,0.6385411289813889,-0.19124170382371034,2.0229052585214546,943.0
VH97007021,,35981,26,32,SA,PMJIHLSCWIDGMD-UHFFFAOYSA-N,SOL1249C83E,AEOS01138801,0.19942441472 ,uM ,0.6494095645763631,0.14109517231826685,0.5907254400853156,-0.06413123892059,-0.21174826396189902,-0.6387668914508015,1.2397740011356084,1.1932564699049621,-0.5717958680556849,0.3971194515800836,-1.9552157872238811,-0.9337230235718551,0.547183899376939,-3.3136136300437657,0.8103884810448447,-2.1828375437119996,-1.4034567956674313,-0.20877047546119046,986.0
VH97007021,,35981,26,35,SA,KXSNSVDPSDYDHW-HXUWFJFHSA-N,SOL121F59AE,AEOS01138801,0.19942441472 ,uM ,1.182888271646015,-0.6067774878123239,1.191904550345694,0.40187347317618655,0.9085849383551385,0.2719267863528949,-0.3356506623357992,-0.41796741134566184,-0.711873202802138,0.5546433840126148,-0.5702874424650698,1.357973481169331,0.6961211228283778,-8.380428295216237,-0.023395496195487413,2.2661418289202113,-0.597912507171789,2.1416739385928634,1030.0
VH97007021,,35981,26,38,SA,YPHMISFOHDHNIV-FSZOTQKASA-N,SOL124A3E53,AEOS01138801,0.19942441472 ,uM ,-3.715173346090289,-2.661280687830313,-1.450071447727125,-0.42065193193593914,1.8121406454639344,3.9924184042443667,-1.2211226968231932,-0.012322986989194564,-0.35529765273678615,-2.2828060682476656,3.318816033751772,-0.4414917355793545,0.6752043039349921,-2.1164805346994204,-7.1215341753104955,-4.19561348612258,0.6347174521529281,1.3560945708019891,707.0
VH97007021,,35981,26,41,SA,XYUYSDBKGVJSKN-UHFFFAOYSA-N,SOL124EB472,AEOS01138801,0.19942441472 ,uM ,-0.6860321676489997,-0.12686148453311272,-0.20981491620487142,0.11682370347970845,-0.014743087204359257,0.24712146772536314,-1.2999642407792127,-0.7928718971930123,0.285793347182408,0.8953182805538585,-0.0355864854702034,0.3412407789469712,-0.8553437553683826,1.866303824483184,1.2215003846916803,0.5386327626353676,0.25839558058070006,0.7467950677818125,850.0
VH97007021,,35981,26,44,SA,GNKAYRQCODZPBL-HSZRJFAPSA-N,SOL120BFE9B,AEOS01138801,0.19942441472 ,uM ,0.5850647432753731,-0.3901127380415548,0.02086411561263881,-0.2768032855087205,1.1855479540775928,0.9968822429295773,0.5228006357735772,0.7064965697103665,1.160396425392716,0.04609072816973491,-0.49583812140450223,-0.8450862574170267,0.11752276381437701,-0.08637427117475413,0.41855277426279835,0.2886642771929953,-0.2321293748409702,-1.4233237866334743,943.0
VH97007021,,35981,26,47,R1,,,AEOS01138801,,,-11.65726361827826,-40.00059052888355,28.4951878207397,37.42477622598064,-3.5334703327314756,-4.2363722148506415,6.035860148307567,7.502544267330602,-4.613861982012378,-1.4292944496871904,-11.13750259413353,,-2.8127798436259193,-1.0770651168432321,-6.239811859533778,3.646911504967587,,0.9424104600249011,812.0
VH97007021,,35981,27,2,SA,HHBOWXZOLYQFNY-UHFFFAOYSA-N,SOL123DA04F,AEOS01138801,0.06301811505152 ,uM ,-1.2537381607942342,-2.925329697693556,1.6391549733671615,2.8218487194202058,-0.9638177428943442,-1.2222923222392463,1.1242379000891185,1.8972423839080048,-0.5126768039144615,-2.231338612613158,1.2986381369748248,-1.2639370653881243,-1.225266785169711,-1.7154205100001843,0.053847968611100486,0.3463712736447536,0.9680062649056332,1.1055469707914016,729.0
VH97007021,,35981,27,5,SA,TXZRKKQUOSAZKF-UHFFFAOYSA-N,SOL120824C6,AEOS01138801,0.06301811505152 ,uM ,-0.8856738118058917,0.07622915585955832,-0.2672108325134102,0.11439038818613205,-0.11746628760984666,0.058054714589500254,-1.1352643146362513,-0.9686716577859447,-0.5931771468420798,-0.3760668519766242,0.7286227319400279,1.2649688592334478,-0.2999849526850621,2.196270780931926,0.8424848569206348,0.8353348906257796,-0.763750531991786,1.1445499016521459,701.0
VH97007021,,35981,27,8,SA,CKCSOMMBIPJYSG-UHFFFAOYSA-N,SOL11E77B71,AEOS01138801,0.06301811505152 ,uM ,1.2169243878112008,1.3015686766281551,-0.04130156592351149,-0.6416936061105909,-0.06633459133134917,-0.5356563347414093,-0.4111977013099677,-0.5317756118740745,-0.3579919142411124,-0.1571898499626117,-1.5156990668339811,0.2492892939680665,1.3367365078194187,-1.2212505865311334,2.9079448545290423,0.5643288561480243,-0.08939433450678182,0.6622245749437536,846.0
VH97007021,,35981,27,11,SA,KLSRELDSEJWOAS-UHFFFAOYSA-N,SOL1238471E,AEOS01138801,0.06301811505152 ,uM ,0.4464352168186509,-1.5521450301014037,1.9256521207989334,1.6977899445373936,0.4896365221373269,0.09459213113194326,-0.6670621799619294,-0.8510610925889729,-0.01997231286957589,-1.373600987872066,-1.9655096084602182,-0.6546902428346366,-0.4251278151368014,1.5667768729897653,-0.46783193763791664,-0.3001330128859284,0.2819438896740977,2.199509395863214,871.0
VH97007021,,35981,27,14,SA,BWZNJVZTAWBIFG-UHFFFAOYSA-N,SOL123F993B,AEOS01138801,0.06301811505152 ,uM ,-1.2210893543238621,-0.34770973255918947,0.13212587991972316,0.5450345074745827,-0.6005363639015271,-0.39140338748641534,-0.3716668596874122,0.10828012607219847,6.745658171967383,-0.9688224496897213,-0.46741436124493235,-0.9245774869774854,0.7505791940187684,1.3880561216309555,-0.7448157209343038,1.4110251930053328,0.11213527112506289,1.3967314002768771,745.0
VH97007021,,35981,27,17,SA,NRJSHVPDELFHKB-UHFFFAOYSA-N,SOL1244434A,AEOS01138801,0.06301811505152 ,uM ,-0.1254944861260631,0.7507734018579477,-0.23159720055844785,-0.4308337786904739,-0.2969737482809455,-0.253602719031237,-0.46369768775306347,-0.36958361397080525,-0.0651510641423452,0.1776734683294578,0.894186786240123,-0.29255240257786735,-0.1105646134718324,-0.1865553652222774,-0.903058001653228,0.8897013050859857,0.07203691629982813,-1.2985677854504576,827.0
VH97007021,,35981,27,20,SA,CEGSUKYESLWKJP-UHFFFAOYSA-N,SOL12080B32,AEOS01138801,0.06301811505152 ,uM ,-1.616140439793314,-0.610564922657423,-0.3013069995514568,-0.13360908382849848,-0.23047112813778525,0.291163243015154,0.9396164123597837,1.6775762861581496,-0.530955982431679,-0.20248468783780385,0.13796234277112143,-0.28378353071815454,0.26052673288471195,-1.598217400336358,-1.0271683780019434,-1.1298321021278035,-0.41836136258582995,-0.19908215761323161,769.0
VH97007021,,35981,27,23,SA,WJUNQSYQHHIVFX-UHFFFAOYSA-N,SOL124A379E,AEOS01138801,0.06301811505152 ,uM ,-1.1141804891661466,-1.2216802613894444,0.9630279219832668,0.9126786687719723,-0.0443861714230243,0.16403394157889603,0.5141472756564596,0.6965783788935764,-0.7322396324713313,-1.6694053666334585,-1.5500820847152457,0.2596325230042261,-1.1965297690614025,-10.472370688328267,-0.0056514451580451435,-0.8674236338252437,-0.5520135114655169,0.19435231040548268,843.0
VH97007021,,35981,27,26,SA,XNWDRALEEPGBHB-UHFFFAOYSA-N,SOL11E43FF5,AEOS01138801,0.06301811505152 ,uM ,0.9059568822350642,0.5842687223546769,1.5619076977919086,0.7385026163365337,-1.3900864648722966,-1.8005642360571728,0.6143934205900567,0.28986214679186395,0.037416534406546964,-1.1936959235117963,1.3061223820307666,-0.41006958806837107,-0.8920702287954798,-0.7329670802588129,1.1431878060376153,-0.6339404052668967,0.8777096596506823,1.1856581808203315,974.0
VH97007021,,35981,27,29,SA,BZZYIHQWCXHSMZ-FMSKOOSDSA-N,SOL1238787C,AEOS01138801,0.06301811505152 ,uM ,-1.4218469049812446,-0.6018812605461593,-0.2649831997402029,-0.32817719286190494,0.9352080753977786,1.4356731801112266,-0.4453814724837977,-0.08656587778288263,0.4291767536154475,-0.8944239082692355,0.7463573866994799,-0.4828305057747065,0.9486616473823429,-0.15262217425471247,-1.1560858556345295,-0.4225116601133022,-0.44906928543862584,-0.5664575335281735,863.0
VH97007021,,35981,27,32,SA,PMJIHLSCWIDGMD-UHFFFAOYSA-N,SOL1249C83E,AEOS01138801,0.06301811505152 ,uM ,-0.46838519656445615,-2.2935263704587503,1.4887641885630127,1.0428235820880603,1.2638749265189566,1.0021720008624817,0.9627651441145519,1.0193823722197524,0.97426110147746,-0.24356005659961782,0.05678212305198046,-0.3712553110157159,0.3009961873185066,0.009937004246267651,-1.039976318294096,-1.2215570734996615,-0.7252914901743192,-1.275342230629369,974.0
