inchi_key,compound_key,compound_moa_key,moa,comment,user521,creation_date,nvs_proprietary,member_key,cset_key,member_date,smiles,compound_target_key,gene_id,gene_symbol,gene_name,tax_id,tax_name,modality
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,703.0,Bcr-Abl Kinase Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5623.0,695.0,BTK,Bruton tyrosine kinase,9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,702.0,Bruton's Tyrosine Kinase (BTK) Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5623.0,695.0,BTK,Bruton tyrosine kinase,9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,701.0,Inhibitors of Signal Transduction Pathways,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5623.0,695.0,BTK,Bruton tyrosine kinase,9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,700.0,Src Kinase Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5623.0,695.0,BTK,Bruton tyrosine kinase,9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,703.0,Bcr-Abl Kinase Inhibitors,,xiaose1,2016-07-27 11:55:44.315479,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,8586.0,3932.0,LCK,"LCK proto-oncogene, Src family tyrosine kinase",9606.0,Homo sapiens,
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,702.0,Bruton's Tyrosine Kinase (BTK) Inhibitors,,xiaose1,2016-07-27 11:55:44.315479,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,8586.0,3932.0,LCK,"LCK proto-oncogene, Src family tyrosine kinase",9606.0,Homo sapiens,
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,701.0,Inhibitors of Signal Transduction Pathways,,xiaose1,2016-07-27 11:55:44.315479,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,8586.0,3932.0,LCK,"LCK proto-oncogene, Src family tyrosine kinase",9606.0,Homo sapiens,
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,700.0,Src Kinase Inhibitors,,xiaose1,2016-07-27 11:55:44.315479,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,8586.0,3932.0,LCK,"LCK proto-oncogene, Src family tyrosine kinase",9606.0,Homo sapiens,
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,703.0,Bcr-Abl Kinase Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5621.0,25.0,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,702.0,Bruton's Tyrosine Kinase (BTK) Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5621.0,25.0,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,701.0,Inhibitors of Signal Transduction Pathways,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5621.0,25.0,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,700.0,Src Kinase Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5621.0,25.0,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,703.0,Bcr-Abl Kinase Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5622.0,27.0,ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,702.0,Bruton's Tyrosine Kinase (BTK) Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5622.0,27.0,ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,701.0,Inhibitors of Signal Transduction Pathways,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5622.0,27.0,ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,700.0,Src Kinase Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5622.0,27.0,ABL2,"ABL proto-oncogene 2, non-receptor tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,703.0,Bcr-Abl Kinase Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5624.0,6714.0,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,702.0,Bruton's Tyrosine Kinase (BTK) Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5624.0,6714.0,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,701.0,Inhibitors of Signal Transduction Pathways,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5624.0,6714.0,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,700.0,Src Kinase Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5624.0,6714.0,SRC,"SRC proto-oncogene, non-receptor tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,703.0,Bcr-Abl Kinase Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5625.0,2534.0,FYN,"FYN proto-oncogene, Src family tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,702.0,Bruton's Tyrosine Kinase (BTK) Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5625.0,2534.0,FYN,"FYN proto-oncogene, Src family tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,701.0,Inhibitors of Signal Transduction Pathways,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5625.0,2534.0,FYN,"FYN proto-oncogene, Src family tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,700.0,Src Kinase Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5625.0,2534.0,FYN,"FYN proto-oncogene, Src family tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,703.0,Bcr-Abl Kinase Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5626.0,6300.0,MAPK12,mitogen-activated protein kinase 12,9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,702.0,Bruton's Tyrosine Kinase (BTK) Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5626.0,6300.0,MAPK12,mitogen-activated protein kinase 12,9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,701.0,Inhibitors of Signal Transduction Pathways,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5626.0,6300.0,MAPK12,mitogen-activated protein kinase 12,9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,700.0,Src Kinase Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5626.0,6300.0,MAPK12,mitogen-activated protein kinase 12,9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,703.0,Bcr-Abl Kinase Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5627.0,7525.0,YES1,"YES proto-oncogene 1, Src family tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,702.0,Bruton's Tyrosine Kinase (BTK) Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5627.0,7525.0,YES1,"YES proto-oncogene 1, Src family tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,701.0,Inhibitors of Signal Transduction Pathways,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5627.0,7525.0,YES1,"YES proto-oncogene 1, Src family tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
ZBNZXTGUTAYRHI-UHFFFAOYSA-N,3003.0,700.0,Src Kinase Inhibitors,,,2016-05-06 11:07:54.951687,,98.0,1.0,2014-01-02 00:00:00.000000,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,5627.0,7525.0,YES1,"YES proto-oncogene 1, Src family tyrosine kinase",9606.0,Homo sapiens,inhibitor/antagonist
YVWGGGGMRDLOGA-GOSISDBHSA-N,2153.0,1093.0,ADRA1B gene modulator,,,2016-05-06 11:07:54.951687,,288.0,1.0,2014-01-02 00:00:00.000000,Cc1cccc(S(=O)(=O)N2CCC[C@@H]2CCN2CCC(C)CC2)c1,4172.0,3363.0,HTR7,5-hydroxytryptamine receptor 7,9606.0,Homo sapiens,inhibitor/antagonist
YVWGGGGMRDLOGA-GOSISDBHSA-N,2153.0,3469.0,5-HT7 Antagonists,,,2016-05-06 11:07:54.951687,,288.0,1.0,2014-01-02 00:00:00.000000,Cc1cccc(S(=O)(=O)N2CCC[C@@H]2CCN2CCC(C)CC2)c1,4172.0,3363.0,HTR7,5-hydroxytryptamine receptor 7,9606.0,Homo sapiens,inhibitor/antagonist
YVWGGGGMRDLOGA-GOSISDBHSA-N,2153.0,1093.0,ADRA1B gene modulator,,,2016-05-06 11:07:54.951687,,288.0,1.0,2014-01-02 00:00:00.000000,Cc1cccc(S(=O)(=O)N2CCC[C@@H]2CCN2CCC(C)CC2)c1,5442.0,147.0,ADRA1B,adrenoceptor alpha 1B,9606.0,Homo sapiens,
YVWGGGGMRDLOGA-GOSISDBHSA-N,2153.0,3469.0,5-HT7 Antagonists,,,2016-05-06 11:07:54.951687,,288.0,1.0,2014-01-02 00:00:00.000000,Cc1cccc(S(=O)(=O)N2CCC[C@@H]2CCN2CCC(C)CC2)c1,5442.0,147.0,ADRA1B,adrenoceptor alpha 1B,9606.0,Homo sapiens,
KQJSQWZMSAGSHN-JJWQIEBTSA-N,,,,,,,,,,,,,,,,,,
REFJWTPEDVJJIY-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,
UQRORFVVSGFNRO-UTINFBMNSA-N,1495.0,4036.0,Ceramide Glucosyltransferase Inhibitors,,,2016-05-06 11:07:54.951687,,4652.0,1.0,2014-01-02 00:00:00.000000,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,3001.0,6527.0,SLC5A4,solute carrier family 5 member 4,9606.0,Homo sapiens,
UQRORFVVSGFNRO-UTINFBMNSA-N,1495.0,4035.0,alpha-Glucosidase Inhibitors,,,2016-05-06 11:07:54.951687,,4652.0,1.0,2014-01-02 00:00:00.000000,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,3001.0,6527.0,SLC5A4,solute carrier family 5 member 4,9606.0,Homo sapiens,
UQRORFVVSGFNRO-UTINFBMNSA-N,1495.0,4034.0,Pharmacological Chaperones,,,2016-05-06 11:07:54.951687,,4652.0,1.0,2014-01-02 00:00:00.000000,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,3001.0,6527.0,SLC5A4,solute carrier family 5 member 4,9606.0,Homo sapiens,
UQRORFVVSGFNRO-UTINFBMNSA-N,1495.0,4033.0,SGLT-3 Activators,,,2016-05-06 11:07:54.951687,,4652.0,1.0,2014-01-02 00:00:00.000000,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,3001.0,6527.0,SLC5A4,solute carrier family 5 member 4,9606.0,Homo sapiens,
UQRORFVVSGFNRO-UTINFBMNSA-N,1495.0,4036.0,Ceramide Glucosyltransferase Inhibitors,,,2016-05-06 11:07:54.951687,,4652.0,1.0,2014-01-02 00:00:00.000000,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,3000.0,2548.0,GAA,"glucosidase alpha, acid",9606.0,Homo sapiens,
UQRORFVVSGFNRO-UTINFBMNSA-N,1495.0,4035.0,alpha-Glucosidase Inhibitors,,,2016-05-06 11:07:54.951687,,4652.0,1.0,2014-01-02 00:00:00.000000,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,3000.0,2548.0,GAA,"glucosidase alpha, acid",9606.0,Homo sapiens,
UQRORFVVSGFNRO-UTINFBMNSA-N,1495.0,4034.0,Pharmacological Chaperones,,,2016-05-06 11:07:54.951687,,4652.0,1.0,2014-01-02 00:00:00.000000,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,3000.0,2548.0,GAA,"glucosidase alpha, acid",9606.0,Homo sapiens,
UQRORFVVSGFNRO-UTINFBMNSA-N,1495.0,4033.0,SGLT-3 Activators,,,2016-05-06 11:07:54.951687,,4652.0,1.0,2014-01-02 00:00:00.000000,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,3000.0,2548.0,GAA,"glucosidase alpha, acid",9606.0,Homo sapiens,
UQRORFVVSGFNRO-UTINFBMNSA-N,1495.0,4036.0,Ceramide Glucosyltransferase Inhibitors,,,2016-05-06 11:07:54.951687,,4652.0,1.0,2014-01-02 00:00:00.000000,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,2999.0,7357.0,UGCG,UDP-glucose ceramide glucosyltransferase,9606.0,Homo sapiens,
UQRORFVVSGFNRO-UTINFBMNSA-N,1495.0,4035.0,alpha-Glucosidase Inhibitors,,,2016-05-06 11:07:54.951687,,4652.0,1.0,2014-01-02 00:00:00.000000,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,2999.0,7357.0,UGCG,UDP-glucose ceramide glucosyltransferase,9606.0,Homo sapiens,
UQRORFVVSGFNRO-UTINFBMNSA-N,1495.0,4034.0,Pharmacological Chaperones,,,2016-05-06 11:07:54.951687,,4652.0,1.0,2014-01-02 00:00:00.000000,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,2999.0,7357.0,UGCG,UDP-glucose ceramide glucosyltransferase,9606.0,Homo sapiens,
UQRORFVVSGFNRO-UTINFBMNSA-N,1495.0,4033.0,SGLT-3 Activators,,,2016-05-06 11:07:54.951687,,4652.0,1.0,2014-01-02 00:00:00.000000,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,2999.0,7357.0,UGCG,UDP-glucose ceramide glucosyltransferase,9606.0,Homo sapiens,
NOOLISFMXDJSKH-KXUCPTDWSA-N,1471.0,3972.0,CMR1) Agonists,,,2016-05-06 11:07:54.951687,,4586.0,1.0,2014-01-02 00:00:00.000000,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,2936.0,79054.0,TRPM8,transient receptor potential cation channel subfamily M member 8,9606.0,Homo sapiens,
NOOLISFMXDJSKH-KXUCPTDWSA-N,1471.0,3971.0,TRPM8 (TRP-p8,,,2016-05-06 11:07:54.951687,,4586.0,1.0,2014-01-02 00:00:00.000000,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,2936.0,79054.0,TRPM8,transient receptor potential cation channel subfamily M member 8,9606.0,Homo sapiens,
IPSSXIMJJXSJQB-FQEVSTJZSA-N,1915.0,4635.0,Cytokine Production Inhibitors,,,2016-05-06 11:07:54.951687,True,4784.0,1.0,2014-01-02 00:00:00.000000,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(Cl)c(OCCN2CCN(C)CC2)c(Cl)c1O,3689.0,51692.0,CPSF3,cleavage and polyadenylation specific factor 3,9606.0,Homo sapiens,inhibitor/antagonist
IPSSXIMJJXSJQB-FQEVSTJZSA-N,1915.0,4634.0,Antiinflammatory Drugs,,,2016-05-06 11:07:54.951687,True,4784.0,1.0,2014-01-02 00:00:00.000000,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(Cl)c(OCCN2CCN(C)CC2)c(Cl)c1O,3689.0,51692.0,CPSF3,cleavage and polyadenylation specific factor 3,9606.0,Homo sapiens,inhibitor/antagonist
IPSSXIMJJXSJQB-FQEVSTJZSA-N,1915.0,4633.0,CPSF3 modulator,,,2016-05-06 11:07:54.951687,True,4784.0,1.0,2014-01-02 00:00:00.000000,CCOC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(Cl)c(OCCN2CCN(C)CC2)c(Cl)c1O,3689.0,51692.0,CPSF3,cleavage and polyadenylation specific factor 3,9606.0,Homo sapiens,inhibitor/antagonist
GPKJTRJOBQGKQK-UHFFFAOYSA-N,1204.0,3600.0,NF-kappaB (NFKB) Activation Inhibitors,,,2016-05-06 11:07:54.951687,,3720.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2447.0,5320.0,PLA2G2A,phospholipase A2 group IIA,9606.0,Homo sapiens,
GPKJTRJOBQGKQK-UHFFFAOYSA-N,1204.0,3599.0,Cytokine Production Inhibitors,,,2016-05-06 11:07:54.951687,,3720.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2447.0,5320.0,PLA2G2A,phospholipase A2 group IIA,9606.0,Homo sapiens,
GPKJTRJOBQGKQK-UHFFFAOYSA-N,1204.0,3598.0,Secretory Phospholipase A2 (sPLA2) Inhibitors,,,2016-05-06 11:07:54.951687,,3720.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2447.0,5320.0,PLA2G2A,phospholipase A2 group IIA,9606.0,Homo sapiens,
GPKJTRJOBQGKQK-UHFFFAOYSA-N,1204.0,3597.0,TP53 Expression Enhancers,,,2016-05-06 11:07:54.951687,,3720.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2447.0,5320.0,PLA2G2A,phospholipase A2 group IIA,9606.0,Homo sapiens,
GPKJTRJOBQGKQK-UHFFFAOYSA-N,1204.0,3600.0,NF-kappaB (NFKB) Activation Inhibitors,,,2016-05-06 11:07:54.951687,,3720.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2448.0,26279.0,PLA2G2D,phospholipase A2 group IID,9606.0,Homo sapiens,
GPKJTRJOBQGKQK-UHFFFAOYSA-N,1204.0,3599.0,Cytokine Production Inhibitors,,,2016-05-06 11:07:54.951687,,3720.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2448.0,26279.0,PLA2G2D,phospholipase A2 group IID,9606.0,Homo sapiens,
GPKJTRJOBQGKQK-UHFFFAOYSA-N,1204.0,3598.0,Secretory Phospholipase A2 (sPLA2) Inhibitors,,,2016-05-06 11:07:54.951687,,3720.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2448.0,26279.0,PLA2G2D,phospholipase A2 group IID,9606.0,Homo sapiens,
GPKJTRJOBQGKQK-UHFFFAOYSA-N,1204.0,3597.0,TP53 Expression Enhancers,,,2016-05-06 11:07:54.951687,,3720.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2448.0,26279.0,PLA2G2D,phospholipase A2 group IID,9606.0,Homo sapiens,
GPKJTRJOBQGKQK-UHFFFAOYSA-N,1204.0,3600.0,NF-kappaB (NFKB) Activation Inhibitors,,,2016-05-06 11:07:54.951687,,3720.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2449.0,7157.0,TP53,tumor protein p53,9606.0,Homo sapiens,
GPKJTRJOBQGKQK-UHFFFAOYSA-N,1204.0,3599.0,Cytokine Production Inhibitors,,,2016-05-06 11:07:54.951687,,3720.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2449.0,7157.0,TP53,tumor protein p53,9606.0,Homo sapiens,
GPKJTRJOBQGKQK-UHFFFAOYSA-N,1204.0,3598.0,Secretory Phospholipase A2 (sPLA2) Inhibitors,,,2016-05-06 11:07:54.951687,,3720.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2449.0,7157.0,TP53,tumor protein p53,9606.0,Homo sapiens,
GPKJTRJOBQGKQK-UHFFFAOYSA-N,1204.0,3597.0,TP53 Expression Enhancers,,,2016-05-06 11:07:54.951687,,3720.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2449.0,7157.0,TP53,tumor protein p53,9606.0,Homo sapiens,
GPKJTRJOBQGKQK-UHFFFAOYSA-N,1204.0,3600.0,NF-kappaB (NFKB) Activation Inhibitors,,,2016-05-06 11:07:54.951687,,3720.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2450.0,5621.0,PRNP,prion protein,9606.0,Homo sapiens,
GPKJTRJOBQGKQK-UHFFFAOYSA-N,1204.0,3599.0,Cytokine Production Inhibitors,,,2016-05-06 11:07:54.951687,,3720.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2450.0,5621.0,PRNP,prion protein,9606.0,Homo sapiens,
GPKJTRJOBQGKQK-UHFFFAOYSA-N,1204.0,3598.0,Secretory Phospholipase A2 (sPLA2) Inhibitors,,,2016-05-06 11:07:54.951687,,3720.0,1.0,2014-01-02 00:00:00.000000,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2450.0,5621.0,PRNP,prion protein,9606.0,Homo sapiens,
